id,y,year,stage,match,gameday,time,home,away,stadium,tv
14463,11088,2012,Ｊ２,第１５節第１日,05/20(日),16:04,ファジアーノ岡山,京都サンガF.C.,シティライトスタジアム,スカパー／ｅ２／スカパー光
14464,7253,2012,Ｊ２,第１５節第１日,05/20(日),16:06,大分トリニータ,ＦＣ町田ゼルビア,大分銀行ドーム,スカパー／ｅ２／スカパー光
14465,6540,2012,Ｊ２,第１６節第１日,05/26(土),13:04,京都サンガF.C.,ギラヴァンツ北九州,京都市西京極総合運動公園陸上競技場兼球技場,スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）
14466,5074,2012,Ｊ２,第１６節第２日,05/27(日),13:04,ザスパ草津,松本山雅ＦＣ,正田醤油スタジアム群馬,スカパー／ｅ２／スカパー光／群馬テレビ
14467,5016,2012,Ｊ２,第１６節第２日,05/27(日),13:03,ガイナーレ鳥取,横浜ＦＣ,とりぎんバードスタジアム,スカパー／ｅ２／スカパー光／ＮＨＫ鳥取
14468,4090,2012,Ｊ２,第１６節第２日,05/27(日),13:03,アビスパ福岡,ファジアーノ岡山,レベルファイブスタジアム,スカパー／ｅ２／スカパー光
14469,10747,2012,Ｊ２,第１６節第２日,05/27(日),13:05,大分トリニータ,ジェフユナイテッド千葉,大分銀行ドーム,スカパー／ｅ２／スカパー光
14470,4473,2012,Ｊ２,第１６節第２日,05/27(日),16:03,栃木ＳＣ,東京ヴェルディ,栃木県グリーンスタジアム,スカパー／ｅ２／スカパー光／とちぎテレビ（録）
14471,3642,2012,Ｊ２,第１６節第２日,05/27(日),16:04,ＦＣ町田ゼルビア,水戸ホーリーホック,町田市立陸上競技場,スカパー／ｅ２／スカパー光
14472,5862,2012,Ｊ２,第１６節第２日,05/27(日),16:04,湘南ベルマーレ,徳島ヴォルティス,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー／ｅ２／スカパー光
14473,3248,2012,Ｊ２,第１６節第２日,05/27(日),16:03,ロアッソ熊本,モンテディオ山形,うまかな・よかなスタジアム,スカパー／ｅ２／スカパー光
14474,6151,2012,Ｊ２,第１６節第２日,05/27(日),19:05,ＦＣ岐阜,ヴァンフォーレ甲府,岐阜メモリアルセンター長良川競技場,スカパー／ｅ２／スカパー光
14475,3910,2012,Ｊ２,第１６節第２日,05/27(日),19:04,愛媛ＦＣ,カターレ富山,ニンジニアスタジアム,スカパー／ｅ２／スカパー光
14476,2960,2012,Ｊ２,第１７節第１日,06/01(金),19:04,徳島ヴォルティス,ＦＣ町田ゼルビア,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー／ｅ２／スカパー光
14478,3452,2012,Ｊ２,第１７節第２日,06/02(土),13:06,カターレ富山,京都サンガF.C.,富山県総合運動公園陸上競技場,スカパー／ｅ２／スカパー光
14479,2677,2012,Ｊ２,第１７節第２日,06/02(土),13:03,ギラヴァンツ北九州,湘南ベルマーレ,北九州市立本城陸上競技場,スカパー／ｅ２／スカパー光
14480,12341,2012,Ｊ２,第１７節第２日,06/02(土),14:03,松本山雅ＦＣ,ヴァンフォーレ甲府,松本平広域公園総合球技場,スカパー／ｅ２／スカパー光／信越放送
14482,6703,2012,Ｊ２,第１７節第２日,06/02(土),16:04,モンテディオ山形,ガイナーレ鳥取,ＮＤソフトスタジアム山形,スカパー／ｅ２／スカパー光
14483,10377,2012,Ｊ２,第１７節第２日,06/02(土),16:03,ジェフユナイテッド千葉,ＦＣ岐阜,フクダ電子アリーナ,スカパー／ｅ２／スカパー光
14484,5509,2012,Ｊ２,第１７節第２日,06/02(土),16:04,横浜ＦＣ,ロアッソ熊本,ニッパツ三ツ沢球技場,スカパー／ｅ２／スカパー光
14485,9045,2012,Ｊ２,第１７節第２日,06/02(土),16:03,ファジアーノ岡山,愛媛ＦＣ,シティライトスタジアム,スカパー／ｅ２／スカパー光
14488,1901,2012,Ｊ２,第１８節第２日,06/09(土),13:04,栃木ＳＣ,ファジアーノ岡山,栃木県グリーンスタジアム,スカパー／ｅ２／スカパー光／とちぎテレビ（録）
14489,2060,2012,Ｊ２,第１８節第２日,06/09(土),13:04,ＦＣ町田ゼルビア,ザスパ草津,町田市立陸上競技場,スカパー／ｅ２／スカパー光
14490,8741,2012,Ｊ２,第１８節第２日,06/09(土),13:03,アビスパ福岡,ギラヴァンツ北九州,レベルファイブスタジアム,スカパー／ｅ２／スカパー光
14491,11642,2012,Ｊ２,第１８節第２日,06/09(土),14:05,京都サンガF.C.,モンテディオ山形,京都市西京極総合運動公園陸上競技場兼球技場,スカパー／ｅ２／スカパー光／ＮＨＫ京都／ＫＢＳ京都（録）
14492,8019,2012,Ｊ２,第１８節第２日,06/09(土),14:05,大分トリニータ,松本山雅ＦＣ,大分銀行ドーム,スカパー／ｅ２（スカイ・Ａ　ｓｐｏｒｔｓ＋）／スカパー光
14493,5148,2012,Ｊ２,第１８節第２日,06/09(土),16:04,湘南ベルマーレ,カターレ富山,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー／ｅ２／スカパー光
14494,10773,2012,Ｊ２,第１８節第２日,06/09(土),16:03,ヴァンフォーレ甲府,ジェフユナイテッド千葉,山梨中銀スタジアム,スカパー／ｅ２／スカパー光
14495,4858,2012,Ｊ２,第１８節第２日,06/09(土),16:04,徳島ヴォルティス,横浜ＦＣ,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー／ｅ２／スカパー光
14496,3205,2012,Ｊ２,第１８節第２日,06/09(土),19:04,ＦＣ岐阜,愛媛ＦＣ,岐阜メモリアルセンター長良川競技場,スカパー／ｅ２／スカパー光
14497,3508,2012,Ｊ２,第１８節第２日,06/09(土),19:04,ガイナーレ鳥取,東京ヴェルディ,とりぎんバードスタジアム,スカパー／ｅ２／スカパー光
14498,5737,2012,Ｊ２,第１９節第１日,06/13(水),19:04,モンテディオ山形,湘南ベルマーレ,ＮＤソフトスタジアム山形,スカパー／ｅ２／スカパー光
14499,2241,2012,Ｊ２,第１９節第１日,06/13(水),19:04,水戸ホーリーホック,ヴァンフォーレ甲府,ケーズデンキスタジアム水戸,スカパー／ｅ２／スカパー光
14500,1333,2012,Ｊ２,第１９節第１日,06/13(水),19:04,ザスパ草津,ロアッソ熊本,正田醤油スタジアム群馬,スカパー／ｅ２／スカパー光
14501,7309,2012,Ｊ２,第１９節第１日,06/13(水),19:03,ジェフユナイテッド千葉,ガイナーレ鳥取,フクダ電子アリーナ,スカパー／ｅ２／スカパー光
14502,3187,2012,Ｊ２,第１９節第１日,06/13(水),19:03,東京ヴェルディ,ＦＣ岐阜,国立競技場,スカパー／ｅ２／スカパー光
14503,2639,2012,Ｊ２,第１９節第１日,06/13(水),19:03,横浜ＦＣ,大分トリニータ,ニッパツ三ツ沢球技場,スカパー／ｅ２（スカイ・Ａ　ｓｐｏｒｔｓ＋）／スカパー光
14504,7111,2012,Ｊ２,第１９節第１日,06/13(水),19:03,松本山雅ＦＣ,アビスパ福岡,松本平広域公園総合球技場,スカパー／ｅ２／スカパー光
14505,2344,2012,Ｊ２,第１９節第１日,06/13(水),19:04,カターレ富山,徳島ヴォルティス,富山県総合運動公園陸上競技場,スカパー／ｅ２／スカパー光
14506,5916,2012,Ｊ２,第１９節第１日,06/13(水),19:03,ファジアーノ岡山,ＦＣ町田ゼルビア,シティライトスタジアム,スカパー／ｅ２／スカパー光
14507,2875,2012,Ｊ２,第１９節第１日,06/13(水),19:04,愛媛ＦＣ,京都サンガF.C.,ニンジニアスタジアム,スカパー／ｅ２／スカパー光
14508,2391,2012,Ｊ２,第１９節第１日,06/13(水),19:03,ギラヴァンツ北九州,栃木ＳＣ,北九州市立本城陸上競技場,スカパー／ｅ２／スカパー光
14509,5041,2012,Ｊ２,第２０節第１日,06/17(日),18:03,栃木ＳＣ,横浜ＦＣ,栃木県グリーンスタジアム,スカパー／ｅ２／スカパー光／とちぎテレビ
14510,6933,2012,Ｊ２,第２０節第１日,06/17(日),18:05,東京ヴェルディ,ジェフユナイテッド千葉,味の素スタジアム,スカパー／ｅ２（スカイ・Ａ　ｓｐｏｒｔｓ＋）／スカパー光
14512,9562,2012,Ｊ２,第２０節第１日,06/17(日),18:04,ヴァンフォーレ甲府,カターレ富山,山梨中銀スタジアム,スカパー／ｅ２／スカパー光
14513,2712,2012,Ｊ２,第２０節第１日,06/17(日),18:03,ガイナーレ鳥取,松本山雅ＦＣ,とりぎんバードスタジアム,スカパー／ｅ２／スカパー光
14514,3509,2012,Ｊ２,第２０節第１日,06/17(日),18:03,アビスパ福岡,ＦＣ岐阜,レベルファイブスタジアム,スカパー／ｅ２／スカパー光
14515,6459,2012,Ｊ２,第２０節第１日,06/17(日),18:04,大分トリニータ,水戸ホーリーホック,大分銀行ドーム,スカパー／ｅ２／スカパー光
14516,5265,2012,Ｊ２,第２０節第１日,06/17(日),18:34,湘南ベルマーレ,ファジアーノ岡山,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー／ｅ２／スカパー光
14517,7526,2012,Ｊ２,第２０節第１日,06/17(日),18:34,徳島ヴォルティス,愛媛ＦＣ,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー／ｅ２／スカパー光
14519,4572,2012,Ｊ２,第２０節第１日,06/17(日),19:03,ロアッソ熊本,ギラヴァンツ北九州,うまかな・よかなスタジアム,スカパー／ｅ２／スカパー光
14520,2701,2012,Ｊ２,第２１節第１日,06/24(日),18:04,水戸ホーリーホック,京都サンガF.C.,ケーズデンキスタジアム水戸,スカパー／ｅ２／スカパー光
14521,8436,2012,Ｊ２,第２１節第１日,06/24(日),18:03,横浜ＦＣ,アビスパ福岡,ニッパツ三ツ沢球技場,スカパー／ｅ２／スカパー光
14522,9048,2012,Ｊ２,第２１節第１日,06/24(日),18:03,松本山雅ＦＣ,栃木ＳＣ,松本平広域公園総合球技場,スカパー／ｅ２／スカパー光
14523,3750,2012,Ｊ２,第２１節第１日,06/24(日),18:06,カターレ富山,ロアッソ熊本,富山県総合運動公園陸上競技場,スカパー／ｅ２／スカパー光
14524,3670,2012,Ｊ２,第２１節第１日,06/24(日),18:05,ＦＣ岐阜,ＦＣ町田ゼルビア,岐阜メモリアルセンター長良川競技場,スカパー／ｅ２／スカパー光
14526,2129,2012,Ｊ２,第２１節第１日,06/24(日),18:03,ギラヴァンツ北九州,大分トリニータ,北九州市立本城陸上競技場,スカパー／ｅ２／スカパー光
14527,9628,2012,Ｊ２,第２１節第１日,06/24(日),19:04,モンテディオ山形,徳島ヴォルティス,ＮＤソフトスタジアム山形,スカパー／ｅ２／スカパー光
14528,9549,2012,Ｊ２,第２１節第１日,06/24(日),19:03,ジェフユナイテッド千葉,湘南ベルマーレ,フクダ電子アリーナ,スカパー／ｅ２／スカパー光
14529,3653,2012,Ｊ２,第２１節第１日,06/24(日),19:04,愛媛ＦＣ,東京ヴェルディ,ニンジニアスタジアム,スカパー／ｅ２／スカパー光
14530,1894,2012,Ｊ２,第２１節第１日,06/24(日),19:35,ザスパ草津,ガイナーレ鳥取,正田醤油スタジアム群馬,スカパー／ｅ２／スカパー光
14531,3770,2012,Ｊ２,第２２節第１日,07/01(日),18:03,栃木ＳＣ,モンテディオ山形,栃木県グリーンスタジアム,スカパー／ｅ２／スカパー光
14532,3128,2012,Ｊ２,第２２節第１日,07/01(日),18:03,東京ヴェルディ,水戸ホーリーホック,味の素スタジアム,スカパー／ｅ２（スカイ・Ａ　ｓｐｏｒｔｓ＋）／スカパー光
14533,3261,2012,Ｊ２,第２２節第１日,07/01(日),18:04,ＦＣ町田ゼルビア,横浜ＦＣ,町田市立陸上競技場,スカパー／ｅ２／スカパー光
14534,7630,2012,Ｊ２,第２２節第１日,07/01(日),18:03,ヴァンフォーレ甲府,ＦＣ岐阜,山梨中銀スタジアム,スカパー／ｅ２／スカパー光
14535,2313,2012,Ｊ２,第２２節第１日,07/01(日),18:03,ガイナーレ鳥取,ギラヴァンツ北九州,とりぎんバードスタジアム,スカパー／ｅ２／スカパー光
14536,3487,2012,Ｊ２,第２２節第１日,07/01(日),18:03,アビスパ福岡,愛媛ＦＣ,レベルファイブスタジアム,スカパー／ｅ２／スカパー光
14538,6693,2012,Ｊ２,第２２節第１日,07/01(日),18:34,湘南ベルマーレ,松本山雅ＦＣ,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー／ｅ２／スカパー光
14539,4132,2012,Ｊ２,第２２節第１日,07/01(日),18:34,徳島ヴォルティス,ザスパ草津,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー／ｅ２／スカパー光
14540,4930,2012,Ｊ２,第２２節第１日,07/01(日),19:04,京都サンガF.C.,ファジアーノ岡山,京都市西京極総合運動公園陸上競技場兼球技場,スカパー／ｅ２／スカパー光／ＫＢＳ京都
14541,4326,2012,Ｊ２,第２２節第１日,07/01(日),19:03,ロアッソ熊本,ジェフユナイテッド千葉,うまかな・よかなスタジアム,スカパー／ｅ２／スカパー光
14542,4263,2012,Ｊ２,第２３節第１日,07/08(日),18:04,水戸ホーリーホック,湘南ベルマーレ,ケーズデンキスタジアム水戸,スカパー／ｅ２／スカパー光
14543,10092,2012,Ｊ２,第２３節第１日,07/08(日),18:03,松本山雅ＦＣ,東京ヴェルディ,松本平広域公園総合球技場,スカパー／ｅ２／スカパー光
14545,12618,2012,Ｊ２,第２３節第１日,07/08(日),18:03,ファジアーノ岡山,横浜ＦＣ,シティライトスタジアム,スカパー／ｅ２／スカパー光
14546,4525,2012,Ｊ２,第２３節第１日,07/08(日),18:04,ＦＣ町田ゼルビア,ヴァンフォーレ甲府,町田市立陸上競技場,スカパー／ｅ２／スカパー光
14548,2389,2012,Ｊ２,第２３節第１日,07/08(日),18:03,ギラヴァンツ北九州,愛媛ＦＣ,北九州市立本城陸上競技場,スカパー／ｅ２／スカパー光
14549,8657,2012,Ｊ２,第２３節第１日,07/08(日),19:03,ジェフユナイテッド千葉,京都サンガF.C.,フクダ電子アリーナ,スカパー／ｅ２／スカパー光
14550,4023,2012,Ｊ２,第２３節第１日,07/08(日),19:04,ＦＣ岐阜,ロアッソ熊本,岐阜メモリアルセンター長良川競技場,スカパー／ｅ２／スカパー光
14551,2208,2012,Ｊ２,第２３節第１日,07/08(日),19:34,ザスパ草津,大分トリニータ,正田醤油スタジアム群馬,スカパー／ｅ２／スカパー光／群馬テレビ
14552,2835,2012,Ｊ２,第２３節第１日,07/08(日),19:34,カターレ富山,モンテディオ山形,富山県総合運動公園陸上競技場,スカパー／ｅ２／スカパー光
14553,4368,2012,Ｊ２,第２４節第１日,07/15(日),18:04,栃木ＳＣ,ＦＣ町田ゼルビア,栃木県グリーンスタジアム,スカパー／ｅ２／スカパー光／とちぎテレビ
14555,8547,2012,Ｊ２,第２４節第１日,07/15(日),18:05,横浜ＦＣ,ジェフユナイテッド千葉,ニッパツ三ツ沢球技場,スカパー／ｅ２／スカパー光
14556,14150,2012,Ｊ２,第２４節第１日,07/15(日),18:03,ヴァンフォーレ甲府,松本山雅ＦＣ,山梨中銀スタジアム,スカパー／ｅ２／スカパー光
14557,2894,2012,Ｊ２,第２４節第１日,07/15(日),18:03,ギラヴァンツ北九州,ザスパ草津,北九州市立本城陸上競技場,スカパー／ｅ２／スカパー光
14558,10137,2012,Ｊ２,第２４節第１日,07/15(日),18:05,大分トリニータ,湘南ベルマーレ,大分銀行ドーム,スカパー／ｅ２／スカパー光
14559,11275,2012,Ｊ２,第２４節第１日,07/15(日),19:04,モンテディオ山形,アビスパ福岡,ＮＤソフトスタジアム山形,スカパー／ｅ２／スカパー光
14560,6313,2012,Ｊ２,第２４節第１日,07/15(日),19:04,ＦＣ岐阜,カターレ富山,岐阜メモリアルセンター長良川競技場,スカパー／ｅ２／スカパー光
14562,3180,2012,Ｊ２,第２４節第１日,07/15(日),19:04,愛媛ＦＣ,水戸ホーリーホック,ニンジニアスタジアム,スカパー／ｅ２／スカパー光
14563,7620,2012,Ｊ２,第２４節第１日,07/15(日),19:05,ロアッソ熊本,京都サンガF.C.,うまかな・よかなスタジアム,スカパー／ｅ２／スカパー光
14564,3224,2012,Ｊ２,第２５節第１日,07/22(日),18:04,水戸ホーリーホック,アビスパ福岡,ケーズデンキスタジアム水戸,スカパー／ｅ２（スカイ・Ａ　ｓｐｏｒｔｓ＋）／スカパー光
14565,4160,2012,Ｊ２,第２５節第１日,07/22(日),18:04,東京ヴェルディ,ロアッソ熊本,味の素スタジアム,スカパー／ｅ２／スカパー光
14567,8954,2012,Ｊ２,第２５節第１日,07/22(日),18:03,松本山雅ＦＣ,ファジアーノ岡山,松本平広域公園総合球技場,スカパー／ｅ２／スカパー光
14568,3044,2012,Ｊ２,第２５節第１日,07/22(日),18:04,カターレ富山,栃木ＳＣ,富山県総合運動公園陸上競技場,スカパー／ｅ２／スカパー光
14569,8871,2012,Ｊ２,第２５節第１日,07/22(日),18:05,大分トリニータ,ＦＣ岐阜,大分銀行ドーム,スカパー／ｅ２／スカパー光
14570,8271,2012,Ｊ２,第２５節第１日,07/22(日),18:34,湘南ベルマーレ,モンテディオ山形,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー／ｅ２／スカパー光
14571,5021,2012,Ｊ２,第２５節第１日,07/22(日),18:34,徳島ヴォルティス,ギラヴァンツ北九州,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー／ｅ２／スカパー光
14572,6868,2012,Ｊ２,第２５節第１日,07/22(日),19:04,ザスパ草津,ＦＣ町田ゼルビア,正田醤油スタジアム群馬,スカパー／ｅ２／スカパー光
14573,11508,2012,Ｊ２,第２５節第１日,07/22(日),19:03,ジェフユナイテッド千葉,ヴァンフォーレ甲府,フクダ電子アリーナ,スカパー／ｅ２／スカパー光
14574,5434,2012,Ｊ２,第２５節第１日,07/22(日),19:04,京都サンガF.C.,愛媛ＦＣ,京都市西京極総合運動公園陸上競技場兼球技場,スカパー／ｅ２／スカパー光／ＫＢＳ京都
14575,4977,2012,Ｊ２,第２６節第１日,07/29(日),18:03,栃木ＳＣ,水戸ホーリーホック,栃木県グリーンスタジアム,スカパー／ｅ２／スカパー光／とちぎテレビ
14576,2822,2012,Ｊ２,第２６節第１日,07/29(日),18:04,ＦＣ町田ゼルビア,京都サンガF.C.,町田市立陸上競技場,スカパー／ｅ２／スカパー光
14578,4177,2012,Ｊ２,第２６節第１日,07/29(日),18:04,カターレ富山,横浜ＦＣ,富山県総合運動公園陸上競技場,スカパー／ｅ２／スカパー光
14579,5125,2012,Ｊ２,第２６節第１日,07/29(日),18:03,ガイナーレ鳥取,ＦＣ岐阜,とりぎんバードスタジアム,スカパー／ｅ２／スカパー光
14580,3502,2012,Ｊ２,第２６節第１日,07/29(日),18:04,愛媛ＦＣ,大分トリニータ,ニンジニアスタジアム,スカパー／ｅ２／スカパー光
14581,6037,2012,Ｊ２,第２６節第１日,07/29(日),18:03,アビスパ福岡,ザスパ草津,レベルファイブスタジアム,スカパー／ｅ２／スカパー光
14582,6334,2012,Ｊ２,第２６節第１日,07/29(日),18:34,湘南ベルマーレ,ギラヴァンツ北九州,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー／ｅ２／スカパー光
14583,11132,2012,Ｊ２,第２６節第１日,07/29(日),19:05,モンテディオ山形,松本山雅ＦＣ,ＮＤソフトスタジアム山形,スカパー／ｅ２／スカパー光
14584,7970,2012,Ｊ２,第２６節第１日,07/29(日),19:03,ファジアーノ岡山,ジェフユナイテッド千葉,シティライトスタジアム,スカパー／ｅ２／スカパー光
14585,6940,2012,Ｊ２,第２６節第１日,07/29(日),19:05,ロアッソ熊本,徳島ヴォルティス,うまかな・よかなスタジアム,スカパー／ｅ２／スカパー光
14586,4213,2012,Ｊ２,第２７節第１日,08/05(日),18:04,水戸ホーリーホック,モンテディオ山形,ケーズデンキスタジアム水戸,スカパー／ｅ２／スカパー光
14587,3504,2012,Ｊ２,第２７節第１日,08/05(日),18:04,東京ヴェルディ,カターレ富山,味の素スタジアム,スカパー／ｅ２／スカパー光
14588,7616,2012,Ｊ２,第２７節第１日,08/05(日),18:03,横浜ＦＣ,湘南ベルマーレ,ニッパツ三ツ沢球技場,スカパー／ｅ２／スカパー光
14589,10642,2012,Ｊ２,第２７節第１日,08/05(日),18:05,松本山雅ＦＣ,愛媛ＦＣ,松本平広域公園総合球技場,スカパー／ｅ２／スカパー光
14590,8492,2012,Ｊ２,第２７節第１日,08/05(日),18:04,ＦＣ岐阜,アビスパ福岡,岐阜メモリアルセンター長良川競技場,スカパー／ｅ２／スカパー光
14591,2384,2012,Ｊ２,第２７節第１日,08/05(日),18:03,ギラヴァンツ北九州,ＦＣ町田ゼルビア,北九州市立本城陸上競技場,スカパー／ｅ２／スカパー光
14592,4101,2012,Ｊ２,第２７節第１日,08/05(日),18:34,徳島ヴォルティス,大分トリニータ,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー／ｅ２／スカパー光
14593,3622,2012,Ｊ２,第２７節第１日,08/05(日),19:04,ザスパ草津,ヴァンフォーレ甲府,正田醤油スタジアム群馬,スカパー／ｅ２／スカパー光／群馬テレビ（録）
14594,8607,2012,Ｊ２,第２７節第１日,08/05(日),19:03,ジェフユナイテッド千葉,栃木ＳＣ,フクダ電子アリーナ,スカパー／ｅ２／スカパー光
14595,5041,2012,Ｊ２,第２７節第１日,08/05(日),19:05,京都サンガF.C.,ガイナーレ鳥取,京都市西京極総合運動公園陸上競技場兼球技場,スカパー／ｅ２／スカパー光／ＫＢＳ京都
14596,7306,2012,Ｊ２,第２７節第１日,08/05(日),19:03,ファジアーノ岡山,ロアッソ熊本,シティライトスタジアム,スカパー／ｅ２／スカパー光
14597,4824,2012,Ｊ２,第２８節第１日,08/12(日),18:04,東京ヴェルディ,京都サンガF.C.,味の素スタジアム,スカパー／ｅ２／スカパー光
14598,11342,2012,Ｊ２,第２８節第１日,08/12(日),18:03,ヴァンフォーレ甲府,水戸ホーリーホック,山梨中銀スタジアム,スカパー／ｅ２／スカパー光
14599,6549,2012,Ｊ２,第２８節第１日,08/12(日),18:04,カターレ富山,松本山雅ＦＣ,富山県総合運動公園陸上競技場,スカパー／ｅ２／スカパー光
14600,7009,2012,Ｊ２,第２８節第１日,08/12(日),18:03,アビスパ福岡,湘南ベルマーレ,レベルファイブスタジアム,スカパー／ｅ２／スカパー光
14601,8941,2012,Ｊ２,第２８節第１日,08/12(日),18:05,大分トリニータ,ギラヴァンツ北九州,大分銀行ドーム,スカパー／ｅ２／スカパー光
14602,10240,2012,Ｊ２,第２８節第１日,08/12(日),19:04,モンテディオ山形,横浜ＦＣ,ＮＤソフトスタジアム山形,スカパー／ｅ２／スカパー光
14604,9071,2012,Ｊ２,第２８節第１日,08/12(日),19:03,ジェフユナイテッド千葉,ＦＣ町田ゼルビア,フクダ電子アリーナ,スカパー／ｅ２／スカパー光
14605,6629,2012,Ｊ２,第２８節第１日,08/12(日),19:03,ガイナーレ鳥取,ファジアーノ岡山,とりぎんバードスタジアム,スカパー／ｅ２／スカパー光
14606,6612,2012,Ｊ２,第２８節第１日,08/12(日),19:04,愛媛ＦＣ,徳島ヴォルティス,ニンジニアスタジアム,スカパー／ｅ２／スカパー光
14607,4526,2012,Ｊ２,第２８節第１日,08/12(日),19:04,ロアッソ熊本,栃木ＳＣ,うまかな・よかなスタジアム,スカパー／ｅ２／スカパー光
14608,4868,2012,Ｊ２,第２９節第１日,08/19(日),18:03,栃木ＳＣ,ザスパ草津,栃木県グリーンスタジアム,スカパー／ｅ２／スカパー光／とちぎテレビ
14609,2853,2012,Ｊ２,第２９節第１日,08/19(日),18:04,ＦＣ町田ゼルビア,徳島ヴォルティス,町田市立陸上競技場,スカパー／ｅ２／スカパー光
14610,11142,2012,Ｊ２,第２９節第１日,08/19(日),18:03,松本山雅ＦＣ,ロアッソ熊本,松本平広域公園総合球技場,スカパー／ｅ２／スカパー光
14611,3263,2012,Ｊ２,第２９節第１日,08/19(日),18:03,ガイナーレ鳥取,ジェフユナイテッド千葉,とりぎんバードスタジアム,スカパー／ｅ２／スカパー光
14612,7637,2012,Ｊ２,第２９節第１日,08/19(日),18:03,ギラヴァンツ北九州,アビスパ福岡,北九州市立本城陸上競技場,スカパー／ｅ２／スカパー光
14613,9370,2012,Ｊ２,第２９節第１日,08/19(日),18:34,湘南ベルマーレ,東京ヴェルディ,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー／ｅ２／スカパー光
14615,10464,2012,Ｊ２,第２９節第１日,08/19(日),19:04,京都サンガF.C.,横浜ＦＣ,京都市西京極総合運動公園陸上競技場兼球技場,スカパー／ｅ２／スカパー光／ＫＢＳ京都
14616,3457,2012,Ｊ２,第２９節第１日,08/19(日),19:04,愛媛ＦＣ,モンテディオ山形,ニンジニアスタジアム,スカパー／ｅ２／スカパー光
14617,3034,2012,Ｊ２,第２９節第１日,08/19(日),19:34,カターレ富山,ヴァンフォーレ甲府,富山県総合運動公園陸上競技場,スカパー／ｅ２／スカパー光
14618,3975,2012,Ｊ２,第２９節第１日,08/19(日),19:04,水戸ホーリーホック,大分トリニータ,ケーズデンキスタジアム水戸,スカパー／ｅ２／スカパー光
14619,3932,2012,Ｊ２,第３０節第１日,08/22(水),18:05,ＦＣ岐阜,ジェフユナイテッド千葉,岐阜メモリアルセンター長良川競技場,スカパー／ｅ２／スカパー光
14620,2820,2012,Ｊ２,第３０節第１日,08/22(水),19:03,栃木ＳＣ,愛媛ＦＣ,栃木県グリーンスタジアム,スカパー／ｅ２／スカパー光
14621,2592,2012,Ｊ２,第３０節第１日,08/22(水),19:04,ＦＣ町田ゼルビア,ガイナーレ鳥取,町田市立陸上競技場,スカパー／ｅ２／スカパー光
14622,3752,2012,Ｊ２,第３０節第１日,08/22(水),19:03,横浜ＦＣ,水戸ホーリーホック,ニッパツ三ツ沢球技場,スカパー／ｅ２／スカパー光
14623,10092,2012,Ｊ２,第３０節第１日,08/22(水),19:04,ヴァンフォーレ甲府,モンテディオ山形,山梨中銀スタジアム,スカパー／ｅ２／スカパー光
14624,6741,2012,Ｊ２,第３０節第１日,08/22(水),19:04,京都サンガF.C.,松本山雅ＦＣ,京都市西京極総合運動公園陸上競技場兼球技場,スカパー／ｅ２／スカパー光／ＫＢＳ京都
14625,8172,2012,Ｊ２,第３０節第１日,08/22(水),19:04,ファジアーノ岡山,ギラヴァンツ北九州,シティライトスタジアム,スカパー／ｅ２／スカパー光
14626,3158,2012,Ｊ２,第３０節第１日,08/22(水),19:04,徳島ヴォルティス,湘南ベルマーレ,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー／ｅ２／スカパー光
14627,3282,2012,Ｊ２,第３０節第１日,08/22(水),20:00,アビスパ福岡,カターレ富山,レベルファイブスタジアム,スカパー／ｅ２／スカパー光
14628,3809,2012,Ｊ２,第３０節第１日,08/22(水),19:04,ロアッソ熊本,ザスパ草津,うまかな・よかなスタジアム,スカパー／ｅ２／スカパー光
14629,7007,2012,Ｊ２,第３０節第１日,08/22(水),19:05,大分トリニータ,東京ヴェルディ,大分銀行ドーム,スカパー／ｅ２／スカパー光
14630,3088,2012,Ｊ２,第３１節第１日,08/26(日),18:04,東京ヴェルディ,ギラヴァンツ北九州,味の素フィールド西が丘,スカパー／ｅ２／スカパー光
14631,11875,2012,Ｊ２,第３１節第１日,08/26(日),18:03,ヴァンフォーレ甲府,横浜ＦＣ,山梨中銀スタジアム,スカパー／ｅ２（スカイ・Ａ　ｓｐｏｒｔｓ＋）／スカパー光
14632,2842,2012,Ｊ２,第３１節第１日,08/26(日),18:03,ガイナーレ鳥取,徳島ヴォルティス,とりぎんバードスタジアム,スカパー／ｅ２／スカパー光
