id,home_score,away_score,weather,temperature,humidity,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11
14603,1,1,晴,27.9,72%,塚田　智宏,ザスパ草津,北　一真,星野　悟,中村　英之,御厨　貴文,永田　拓也,小林　竜樹,松下　裕樹,熊林　親吾,櫻田　和樹,アレックス　ラファエル,土井　良太,ＦＣ岐阜,時久　省吾,田中　秀人,新井　辰也,関田　寛士,野垣内　俊,李　漢宰,服部　年宏,井上　平,ダニロ,染矢　一樹,アブダ
14614,1,2,晴,27.7,70%,榎本　一慶,ＦＣ岐阜,時久　省吾,野垣内　俊,田中　秀人,関田　寛士,村上　一樹,地主園　秀美,李　漢宰,服部　年宏,井上　平,樋口　寛規,佐藤　洸一,ファジアーノ岡山,中林　洋次,後藤　圭太,竹田　忠嗣,植田　龍仁朗,千明　聖典,仙石　廉,澤口　雅彦,田所　諒,金　民均,石原　崇兆,川又　堅碁
14640,1,0,晴,29.1,60%,河合　英治,ザスパ草津,北　一真,小柳　達司,中村　英之,御厨　貴文,永田　拓也,小林　竜樹,松下　裕樹,熊林　親吾,櫻田　和樹,遠藤　敬佑,金　成勇,京都サンガF.C.,水谷　雄一,安藤　淳,染谷　悠太,バヤリッツァ,福村　貴幸,倉貫　一毅,中山　博貴,工藤　浩平,駒井　善成,中村　充孝,宮吉　拓実
14658,2,0,曇,27.6,64%,東城　穣,カターレ富山,守田　達弥,足助　翔,吉井　直人,池端　陽介,森　泰次郎,大西　容平,國吉　貴博,苔口　卓也,朝日　大輔,木村　勝太,黒部　光昭,ジェフユナイテッド千葉,櫛野　亮,坂本　將貴,竹内　彬,大岩　一貴,高橋　峻希,兵働　昭弘,佐藤　健太郎,谷澤　達也,田中　佑昌,リカルド　ロボ,荒田　智之
14675,2,2,雨,19.7,87%,中村　太,ジェフユナイテッド千葉,岡本　昌弘,坂本　將貴,山口　智,竹内　彬,高橋　峻希,佐藤　勇人,兵働　昭弘,田中　佑昌,谷澤　達也,深井　正樹,荒田　智之,東京ヴェルディ,土肥　洋一,森　勇介,土屋　征夫,高橋　祥平,和田　拓也,西　紀寛,梶川　諒太,中後　雅喜,飯尾　一慶,阿部　拓馬,アレックス
14678,7,1,雨のち曇,16.6,87%,三上　正一郎,松本山雅ＦＣ,白井　裕人,多々良　敦斗,飯田　真輝,飯尾　和也,鐡戸　裕史,ユン　ソンヨル,喜山　康平,藤川　祐司,楠瀬　章仁,船山　貴之,塩沢　勝吾,ガイナーレ鳥取,小針　清允,三浦　修,内間　安路,戸川　健太,森　英次郎,吉野　智行,三浦　旭人,美尾　敦,奥山　泰裕,久保　裕一,住田　貴彦
14688,1,3,晴のち曇,26.6,68%,岡　宏道,ＦＣ町田ゼルビア,修行　智仁,三鬼　海,イ　ガンジン,田代　真一,津田　和樹,太田　康介,加藤　恒平,幸野　志有人,鈴木　崇文,ドラガン　ディミッチ,北井　佑季,大分トリニータ,清水　圭介,松原　健,阪田　章裕,石神　直哉,三平　和司,為田　大貴,丸谷　拓也,村井　慎二,チェ　ジョンハン,木島　悠,森島　康仁
14692,1,1,曇時々雨,21.5,76%,吉田　哲朗,アビスパ福岡,河田　晃兵,小原　章吾,山口　和樹,古賀　正紘,キム　ミンジェ,末吉　隼也,鈴木　惇,城後　寿,成岡　翔,高橋　泰,坂田　大輔,横浜ＦＣ,シュナイダー　潤之介,杉山　新,ペ　スンジン,森本　良,阿部　巧,寺田　紳一,中里　崇宏,武岡　優斗,野崎　陽介,カイオ,大久保　哲哉
14701,1,1,晴,20.9,50%,村上　伸次,東京ヴェルディ,土肥　洋一,森　勇介,土屋　征夫,高橋　祥平,和田　拓也,西　紀寛,中後　雅喜,梶川　諒太,中島　翔哉,飯尾　一慶,アレックス,ＦＣ町田ゼルビア,修行　智仁,三鬼　海,イ　ガンジン,田代　真一,藤田　泰成,加藤　恒平,下田　光平,鈴木　崇文,幸野　志有人,ドラガン　ディミッチ,北井　佑季
14705,0,1,晴,24.2,59%,小川　直仁,ギラヴァンツ北九州,佐藤　優也,川鍋　良祐,金　鐘必,キローラン　木鈴,関　光博,新井　涼平,木村　祐志,鈴木　慎吾,安田　晃大,端戸　仁,常盤　聡,松本山雅ＦＣ,白井　裕人,多々良　敦斗,飯田　真輝,飯尾　和也,鐡戸　裕史,喜山　康平,ユン　ソンヨル,玉林　睦実,楠瀬　章仁,船山　貴之,塩沢　勝吾
14711,1,1,曇,17.6,56%,池内　明彦,松本山雅ＦＣ,白井　裕人,多々良　敦斗,飯田　真輝,飯尾　和也,鐡戸　裕史,ユン　ソンヨル,喜山　康平,玉林　睦実,楠瀬　章仁,船山　貴之,塩沢　勝吾,徳島ヴォルティス,オ　スンフン,太田　圭輔,橋内　優也,福元　洋平,那須川　将大,濱田　武,上里　一将,衛藤　裕,アレックス,津田　知宏,ドウグラス
14712,0,0,曇,20.1,58%,松尾　一,ＦＣ岐阜,時久　省吾,野垣内　俊,田中　秀人,関田　寛士,尾泉　大樹,服部　年宏,李　漢宰,染矢　一樹,樋口　寛規,井上　平,佐藤　洸一,モンテディオ山形,清水　健太,宮本　卓也,前田　和哉,岡根　直哉,石川　竜也,永田　亮太,宮阪　政樹,秋葉　勝,山﨑　雅人,中島　裕希,林　陵平
14720,4,1,晴,21.8,36%,松尾　一,東京ヴェルディ,土肥　洋一,森　勇介,土屋　征夫,深津　康太,高橋　祥平,西　紀寛,柴崎　晃誠,和田　拓也,梶川　諒太,中島　翔哉,阿部　拓馬,栃木ＳＣ,武田　博行,山形　辰徳,大和田　真史,當間　建文,菅　和範,高木　和正,西澤　代志也,チャ　ヨンファン,菊岡　拓朗,サビア,廣瀬　浩二
14724,3,1,晴,26.3,36%,佐藤　隆治,京都サンガF.C.,水谷　雄一,安藤　淳,染谷　悠太,バヤリッツァ,黄　大城,チョン　ウヨン,福村　貴幸,工藤　浩平,中村　充孝,中山　博貴,駒井　善成,ＦＣ岐阜,時久　省吾,野垣内　俊,田中　秀人,関田　寛士,尾泉　大樹,李　漢宰,服部　年宏,井上　平,樋口　寛規,染矢　一樹,佐藤　洸一
14733,3,0,雨,14.1,95%,池内　明彦,横浜ＦＣ,シュナイダー　潤之介,井手口　正昭,渡邉　将基,堀之内　聖,阿部　巧,寺田　紳一,髙地　系治,武岡　優斗,野崎　陽介,カイオ,大久保　哲哉,ザスパ草津,北　一真,小柳　達司,乾　大知,御厨　貴文,永田　拓也,小林　竜樹,松下　裕樹,櫻田　和樹,横山　翔平,アレックス　ラファエル,金　成勇
14734,0,2,雨,16.8,85%,福島　孝一郎,カターレ富山,守田　達弥,足助　翔,福田　俊介,吉井　直人,森　泰次郎,國吉　貴博,西野　誠,苔口　卓也,朝日　大輔,木村　勝太,黒部　光昭,湘南ベルマーレ,阿部　伸行,鎌田　翔雅,大野　和成,島村　毅,古林　将太,ハン　グギョン,永木　亮太,高山　薫,菊池　大介,大槻　周平,岩上　祐三
14743,1,0,晴,14.1,65%,松尾　一,湘南ベルマーレ,阿部　伸行,鎌田　翔雅,大野　和成,島村　毅,古林　将太,ハン　グギョン,永木　亮太,高山　薫,菊池　大介,大槻　周平,岩上　祐三,ガイナーレ鳥取,小針　清允,尾崎　瑛一郎,柳楽　智和,加藤　秀典,森　英次郎,鶴見　聡貴,実信　憲明,小井手　翔太,美尾　敦,住田　貴彦,福井　理人
14750,3,0,曇,17.7,57%,岡部　拓人,大分トリニータ,丹野　研太,若狭　大志,阪田　章裕,安川　有,三平　和司,丸谷　拓也,宮沢　正史,永芳　卓磨,チェ　ジョンハン,森島　康仁,木島　悠,モンテディオ山形,清水　健太,宮本　卓也,西河　翔吾,前田　和哉,石川　竜也,中島　裕希,宮阪　政樹,秋葉　勝,比嘉　厚平,山﨑　雅人,萬代　宏樹
14753,0,1,曇,13.0,60%,吉田　哲朗,ザスパ草津,北　一真,有薗　真吾,乾　大知,御厨　貴文,永田　拓也,小林　竜樹,松下　裕樹,櫻田　和樹,横山　翔平,アレックス　ラファエル,金　成勇,東京ヴェルディ,柴崎　貴広,刀根　亮輔,深津　康太,ペ　デウォン,高橋　祥平,前田　直輝,和田　拓也,中後　雅喜,梶川　諒太,中島　翔哉,阿部　拓馬
14755,3,2,曇,14.0,52%,野田　祐樹,横浜ＦＣ,シュナイダー　潤之介,井手口　正昭,堀之内　聖,森本　良,阿部　巧,寺田　紳一,髙地　系治,武岡　優斗,野崎　陽介,カイオ,大久保　哲哉,ＦＣ岐阜,時久　省吾,森安　洋文,田中　秀人,関田　寛士,村上　一樹,山﨑　正登,李　漢宰,服部　年宏,染矢　一樹,樋口　寛規,佐藤　洸一
14758,0,0,雨,15.9,86%,高山　啓義,京都サンガF.C.,水谷　雄一,安藤　淳,染谷　悠太,バヤリッツァ,福村　貴幸,チョン　ウヨン,中山　博貴,工藤　浩平,中村　充孝,内藤　洋平,駒井　善成,ヴァンフォーレ甲府,荻　晃太,福田　健介,津田　琢磨,盛田　剛平,佐々木　翔,柏　好文,伊東　輝悦,山本　英臣,井澤　惇,永里　源気,フェルナンジーニョ
14760,0,3,雨,17.0,81%,佐藤　隆治,徳島ヴォルティス,オ　スンフン,橋内　優也,三木　隆司,西嶋　弘之,濱田　武,青山　隼,太田　圭輔,鈴木　達也,アレックス,キム　ジョンミン,津田　知宏,ジェフユナイテッド千葉,岡本　昌弘,高橋　峻希,竹内　彬,山口　智,渡邊　圭二,佐藤　勇人,佐藤　健太郎,米倉　恒貴,谷澤　達也,兵働　昭弘,藤田　祥史
14839,1,0,曇時々晴,6.6,43%,東城　穣,セレッソ大阪,キム　ジンヒョン,茂庭　照幸,藤本　康太,丸橋　祐介,酒本　憲幸,山口　螢,南野　拓実,横山　知伸,シンプリシオ,柿谷　曜一朗,エジノ,アルビレックス新潟,黒河　貴矢,藤田　征也,大井　健太郎,金　根煥,金　珍洙,三門　雄大,レオ　シルバ,成岡　翔,田中　亜土夢,田中　達也,ブルーノ　ロペス
14841,1,1,晴,13.6,27%,木村　博之,サガン鳥栖,赤星　拓,丹羽　竜平,呂　成海,小林　久晃,金　民友,水沼　宏太,高橋　義希,藤田　直之,早坂　良太,池田　圭,豊田　陽平,鹿島アントラーズ,曽ヶ端　準,西　大伍,岩政　大樹,青木　剛,中田　浩二,柴崎　岳,小笠原　満男,野沢　拓也,ジュニーニョ,ダヴィ,大迫　勇也
14845,1,2,晴,9.6,36%,村上　伸次,アルビレックス新潟,黒河　貴矢,藤田　征也,金　根煥,大井　健太郎,金　珍洙,三門　雄大,レオ　シルバ,成岡　翔,田中　亜土夢,田中　達也,ブルーノ　ロペス,サンフレッチェ広島,西川　周作,塩谷　司,千葉　和彦,水本　裕貴,山岸　智,森﨑　和幸,青山　敏弘,清水　航平,森﨑　浩司,石原　直樹,佐藤　寿人
14847,3,0,晴,22.1,22%,吉田　寿光,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,チャン　ヒョンス,太田　宏介,高橋　秀人,米本　拓司,ルーカス,東　慶悟,長谷川　アーリアジャスール,渡邉　千真,柏レイソル,菅野　孝憲,キム　チャンス,鈴木　大輔,近藤　直也,増嶋　竜也,レアンドロ　ドミンゲス,大谷　秀和,茨田　陽生,狩野　健太,工藤　壮人,クレオ
14850,1,1,晴,21.4,24%,松尾　一,川崎フロンターレ,西部　洋平,實藤　友紀,中澤　聡太,井川　祐輔,登里　享平,田中　裕介,稲本　潤一,中村　憲剛,レナト,小林　悠,大久保　嘉人,大分トリニータ,丹野　研太,阪田　章裕,高木　和道,若狭　大志,チェ　ジョンハン,木村　祐志,宮沢　正史,丸谷　拓也,安川　有,西　弘則,高松　大樹
14856,5,4,晴,19.0,35%,飯田　淳平,サガン鳥栖,赤星　拓,丹羽　竜平,小林　久晃,坂井　達弥,呂　成海,水沼　宏太,高橋　義希,藤田　直之,金　民友,池田　圭,豊田　陽平,川崎フロンターレ,西部　洋平,實藤　友紀,中澤　聡太,伊藤　宏樹,登里　享平,田中　裕介,稲本　潤一,中村　憲剛,小林　悠,レナト,大久保　嘉人
14861,0,1,晴,14.6,12%,前田　拓哉,ヴァンフォーレ甲府,荻　晃太,福田　健介,土屋　征夫,盛田　剛平,松橋　優,柏　好文,井澤　惇,佐々木　翔,羽生　直剛,金子　昌広,ウーゴ,名古屋グランパス,楢﨑　正剛,田中　隼磨,ダニエル,本多　勇喜,阿部　翔平,藤本　淳吾,田口　泰士,ヤキモフスキー,小川　佳純,田中　マルクス闘莉王,玉田　圭司
14864,1,1,晴,16.1,26%,山本　雄大,セレッソ大阪,キム　ジンヒョン,茂庭　照幸,新井場　徹,丸橋　祐介,山下　達也,扇原　貴宏,山口　螢,南野　拓実,シンプリシオ,柿谷　曜一朗,エジノ,ベガルタ仙台,林　卓人,菅井　直樹,渡辺　広大,石川　直樹,田村　直也,松下　年宏,鎌田　次郎,佐々木　勇人,梁　勇基,ウイルソン,太田　吉彰
14865,3,3,晴,15.8,67%,佐藤　隆治,ジュビロ磐田,川口　能活,菅沼　駿哉,チョ　ビョングク,藤田　義明,チョン　ウヨン,山本　脩斗,松浦　拓弥,山田　大記,山本　康裕,金園　英学,前田　遼一,サガン鳥栖,赤星　拓,丹羽　竜平,小林　久晃,金　正也,呂　成海,水沼　宏太,高橋　義希,藤田　直之,金　民友,池田　圭,豊田　陽平
14866,3,1,曇,9.6,64%,東城　穣,大宮アルディージャ,北野　貴之,渡部　大輔,菊地　光将,高橋　祥平,下平　匠,渡邉　大剛,青木　拓矢,金澤　慎,曺　永哲,長谷川　悠,ノヴァコヴィッチ,鹿島アントラーズ,曽ヶ端　準,西　大伍,岩政　大樹,青木　剛,中田　浩二,小笠原　満男,柴崎　岳,遠藤　康,ジュニーニョ,野沢　拓也,ダヴィ
14873,0,1,曇のち雨,18.0,58%,前田　拓哉,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,加賀　健一,太田　宏介,高橋　秀人,長谷川　アーリアジャスール,東　慶悟,李　忠成,ルーカス,渡邉　千真,大宮アルディージャ,北野　貴之,渡部　大輔,菊地　光将,高橋　祥平,下平　匠,渡邉　大剛,青木　拓矢,金澤　慎,曺　永哲,富山　貴光,ズラタン
14882,2,1,晴,11.7,41%,東城　穣,ベガルタ仙台,林　卓人,菅井　直樹,鎌田　次郎,石川　直樹,和田　拓也,富田　晋伍,角田　誠,太田　吉彰,梁　勇基,柳沢　敦,ウイルソン,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,加賀　健一,太田　宏介,高橋　秀人,米本　拓司,ルーカス,東　慶悟,長谷川　アーリアジャスール,渡邉　千真
14898,1,0,雨,6.6,56%,今村　義朗,アルビレックス新潟,黒河　貴矢,藤田　征也,大井　健太郎,金　根煥,金　珍洙,三門　雄大,レオ　シルバ,成岡　翔,田中　亜土夢,田中　達也,ブルーノ　ロペス,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,中町　公祐,小椋　祥平,兵藤　慎剛,中村　俊輔,齋藤　学,マルキーニョス
14907,1,1,晴,14.5,32%,西村　雄一,ベガルタ仙台,林　卓人,菅井　直樹,渡辺　広大,鎌田　次郎,田村　直也,富田　晋伍,角田　誠,太田　吉彰,梁　勇基,赤嶺　真吾,ウイルソン,サガン鳥栖,赤星　拓,丹羽　竜平,呂　成海,坂井　達弥,金　民友,岡田　翔平,末吉　隼也,藤田　直之,野田　隆之介,池田　圭,豊田　陽平
14923,2,4,晴,22.6,29%,村上　伸次,大分トリニータ,清水　圭介,深谷　友基,高木　和道,児玉　新,辻尾　真二,丸谷　拓也,村井　慎二,チェ　ジョンハン,高松　大樹,小松　塁,森島　康仁,サガン鳥栖,奥田　達朗,金井　貢史,金　正也,呂　成海,金　民友,水沼　宏太,高橋　義希,藤田　直之,野田　隆之介,早坂　良太,豊田　陽平
14933,0,2,雨,16.2,83%,廣瀬　格,ヴァンフォーレ甲府,河田　晃兵,福田　健介,青山　直晃,土屋　征夫,松橋　優,柏　好文,山本　英臣,佐々木　翔,羽生　直剛,オルティゴサ,ウーゴ,清水エスパルス,林　彰洋,吉田　豊,平岡　康裕,イ　キジェ,村松　大輔,杉山　浩太,竹内　涼,河井　陽介,バレー,石毛　秀樹,高木　俊幸
14934,3,1,雨,17.1,89%,佐藤　隆治,浦和レッズ,加藤　順大,森脇　良太,那須　大亮,槙野　智章,平川　忠亮,阿部　勇樹,鈴木　啓太,宇賀神　友弥,柏木　陽介,原口　元気,興梠　慎三,鹿島アントラーズ,曽ヶ端　準,西　大伍,岩政　大樹,青木　剛,中田　浩二,柴崎　岳,小笠原　満男,ジュニーニョ,野沢　拓也,大迫　勇也,ダヴィ
14935,3,1,晴,22.9,36%,家本　政明,鹿島アントラーズ,曽ヶ端　準,西　大伍,岩政　大樹,青木　剛,中田　浩二,柴崎　岳,小笠原　満男,遠藤　康,野沢　拓也,本山　雅志,大迫　勇也,名古屋グランパス,楢﨑　正剛,田中　隼磨,田中　マルクス闘莉王,増川　隆洋,阿部　翔平,小川　佳純,田口　泰士,ダニルソン,藤本　淳吾,玉田　圭司,ケネディ
14943,2,0,晴,16.6,56%,村上　伸次,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,チャン　ヒョンス,太田　宏介,高橋　秀人,米本　拓司,ルーカス,李　忠成,東　慶悟,渡邉　千真,清水エスパルス,林　彰洋,吉田　豊,平岡　康裕,村松　大輔,イ　キジェ,杉山　浩太,竹内　涼,河井　陽介,石毛　秀樹,バレー,伊藤　翔
14969,0,1,晴,27.9,68%,福島　孝一郎,大分トリニータ,丹野　研太,高木　和道,阪田　章裕,安川　有,為田　大貴,木村　祐志,ロドリゴ　マンシャ,チェ　ジョンハン,松田　力,西　弘則,高松　大樹,ベガルタ仙台,林　卓人,菅井　直樹,鎌田　次郎,石川　直樹,蜂須賀　孝治,富田　晋伍,角田　誠,太田　吉彰,梁　勇基,赤嶺　真吾,ウイルソン
14979,1,0,曇のち晴,25.1,93%,吉田　寿光,サンフレッチェ広島,西川　周作,塩谷　司,千葉　和彦,水本　裕貴,ミキッチ,青山　敏弘,森﨑　和幸,山岸　智,石原　直樹,髙萩　洋次郎,佐藤　寿人,セレッソ大阪,キム　ジンヒョン,藤本　康太,丸橋　祐介,酒本　憲幸,山下　達也,扇原　貴宏,山口　螢,南野　拓実,シンプリシオ,柿谷　曜一朗,エジノ
14987,1,2,晴,28.4,71%,村上　伸次,大分トリニータ,丹野　研太,高木　和道,若狭　大志,安川　有,為田　大貴,ロドリゴ　マンシャ,宮沢　正史,永芳　卓磨,西　弘則,高松　大樹,松田　力,名古屋グランパス,楢﨑　正剛,田中　隼磨,田中　マルクス闘莉王,増川　隆洋,阿部　翔平,藤本　淳吾,中村　直志,ダニルソン,小川　佳純,玉田　圭司,ケネディ
15002,2,0,晴,25.4,81%,高山　啓義,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,チャン　ヒョンス,太田　宏介,高橋　秀人,米本　拓司,長谷川　アーリアジャスール,東　慶悟,ルーカス,渡邉　千真,大分トリニータ,丹野　研太,土岐田　洸平,阪田　章裕,キム　ジョンヒョン,為田　大貴,ロドリゴ　マンシャ,宮沢　正史,チェ　ジョンハン,丸谷　拓也,松田　力,高松　大樹
15005,2,3,晴,26.5,81%,佐藤　隆治,ジュビロ磐田,川口　能活,駒野　友一,チョ　ビョングク,伊野波　雅彦,宮崎　智彦,ペク　ソンドン,小林　裕紀,藤田　義明,山田　大記,松浦　拓弥,前田　遼一,名古屋グランパス,楢﨑　正剛,田中　隼磨,田中　マルクス闘莉王,増川　隆洋,阿部　翔平,藤本　淳吾,中村　直志,ダニルソン,小川　佳純,玉田　圭司,ケネディ
15010,0,3,晴,34.2,64%,扇谷　健司,大宮アルディージャ,北野　貴之,今井　智基,菊地　光将,高橋　祥平,下平　匠,渡邉　大剛,青木　拓矢,金澤　慎,曺　永哲,ズラタン,鈴木　規郎,セレッソ大阪,キム　ジンヒョン,藤本　康太,丸橋　祐介,酒本　憲幸,山下　達也,扇原　貴宏,山口　螢,南野　拓実,シンプリシオ,柿谷　曜一朗,エジノ
15011,2,2,晴,33.3,58%,シモン　マルチニアク,川崎フロンターレ,西部　洋平,田中　裕介,實藤　友紀,中澤　聡太,登里　享平,森谷　賢太郎,山本　真希,中村　憲剛,レナト,アラン　ピニェイロ,大久保　嘉人,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,チャン　ヒョンス,太田　宏介,高橋　秀人,米本　拓司,石川　直宏,長谷川　アーリアジャスール,ルーカス,渡邉　千真
15013,2,0,晴,29.8,72%,飯田　淳平,名古屋グランパス,楢﨑　正剛,田中　隼磨,田中　マルクス闘莉王,増川　隆洋,阿部　翔平,藤本　淳吾,中村　直志,ダニルソン,小川　佳純,玉田　圭司,ケネディ,浦和レッズ,加藤　順大,森脇　良太,那須　大亮,槙野　智章,平川　忠亮,阿部　勇樹,鈴木　啓太,宇賀神　友弥,柏木　陽介,原口　元気,興梠　慎三
15026,2,1,曇,28.2,75%,松尾　一,鹿島アントラーズ,曽ヶ端　準,西　大伍,山村　和也,青木　剛,前野　貴徳,小笠原　満男,柴崎　岳,遠藤　康,中村　充孝,土居　聖真,大迫　勇也,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,中町　公祐,小椋　祥平,兵藤　慎剛,中村　俊輔,齋藤　学,マルキーニョス
15038,2,0,晴,26.4,59%,今村　義朗,ヴァンフォーレ甲府,荻　晃太,青山　直晃,山本　英臣,佐々木　翔,柏　好文,伊東　輝悦,保坂　一成,福田　健介,河本　明人,ジウシーニョ,パトリック,サンフレッチェ広島,西川　周作,塩谷　司,千葉　和彦,水本　裕貴,ファン　ソッコ,青山　敏弘,森﨑　和幸,清水　航平,川辺　駿,髙萩　洋次郎,佐藤　寿人
15041,2,1,晴,27.8,46%,岡部　拓人,名古屋グランパス,楢﨑　正剛,田中　隼磨,ダニエル,増川　隆洋,阿部　翔平,藤本　淳吾,中村　直志,ダニルソン,小川　佳純,玉田　圭司,ケネディ,大分トリニータ,丹野　研太,土岐田　洸平,若狭　大志,安川　有,為田　大貴,ロドリゴ　マンシャ,梶山　陽平,チェ　ジョンハン,木村　祐志,松田　力,森島　康仁
15049,1,2,曇,24.6,80%,東城　穣,サンフレッチェ広島,西川　周作,塩谷　司,千葉　和彦,水本　裕貴,ファン　ソッコ,青山　敏弘,森﨑　和幸,清水　航平,石原　直樹,髙萩　洋次郎,佐藤　寿人,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,チャン　ヒョンス,太田　宏介,高橋　秀人,米本　拓司,長谷川　アーリアジャスール,東　慶悟,ルーカス,渡邉　千真
15051,2,3,屋内,24.9,89%,扇谷　健司,大分トリニータ,丹野　研太,土岐田　洸平,若狭　大志,安川　有,松本　怜,ロドリゴ　マンシャ,梶山　陽平,チェ　ジョンハン,木村　祐志,松田　力,高松　大樹,清水エスパルス,櫛引　政敏,平岡　康裕,カルフィン　ヨン　ア　ピン,村松　大輔,石毛　秀樹,河井　陽介,杉山　浩太,本田　拓也,高木　俊幸,大前　元紀,ラドンチッチ
15062,1,0,晴,24.6,78%,松尾　一,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,中町　公祐,富澤　清太郎,兵藤　慎剛,中村　俊輔,齋藤　学,マルキーニョス,清水エスパルス,櫛引　政敏,杉山　浩太,村松　大輔,カルフィン　ヨン　ア　ピン,河井　陽介,石毛　秀樹,本田　拓也,竹内　涼,大前　元紀,高木　俊幸,ラドンチッチ
15064,0,2,晴,25.1,76%,中村　太,名古屋グランパス,楢﨑　正剛,田中　隼磨,牟田　雄祐,増川　隆洋,阿部　翔平,藤本　淳吾,中村　直志,田口　泰士,小川　佳純,玉田　圭司,ケネディ,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,チャン　ヒョンス,太田　宏介,高橋　秀人,米本　拓司,石川　直宏,長谷川　アーリアジャスール,ルーカス,渡邉　千真
15077,2,2,晴,21.8,61%,佐藤　隆治,湘南ベルマーレ,安藤　駿介,遠藤　航,大野　和成,亀川　諒史,宇佐美　宏和,ハン　グギョン,永木　亮太,高山　薫,大竹　洋平,ウェリントン,武富　孝介,浦和レッズ,山岸　範宏,森脇　良太,山田　暢久,槙野　智章,平川　忠亮,阿部　勇樹,鈴木　啓太,宇賀神　友弥,柏木　陽介,原口　元気,興梠　慎三
15086,3,1,雨,21.1,88%,木村　博之,サンフレッチェ広島,西川　周作,塩谷　司,千葉　和彦,水本　裕貴,ミキッチ,青山　敏弘,森﨑　和幸,清水　航平,石原　直樹,髙萩　洋次郎,佐藤　寿人,清水エスパルス,櫛引　政敏,平岡　康裕,カルフィン　ヨン　ア　ピン,杉山　浩太,村松　大輔,本田　拓也,石毛　秀樹,河井　陽介,大前　元紀,高木　俊幸,ラドンチッチ
15109,1,2,曇時々晴,20.2,66%,佐藤　隆治,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,小椋　祥平,富澤　清太郎,兵藤　慎剛,中町　公祐,齋藤　学,マルキーニョス,名古屋グランパス,楢﨑　正剛,田中　隼磨,田中　マルクス闘莉王,増川　隆洋,阿部　翔平,小川　佳純,田口　泰士,ダニルソン,藤本　淳吾,ケネディ,玉田　圭司
15127,0,2,晴,12.7,33%,家本　政明,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,中町　公祐,富澤　清太郎,兵藤　慎剛,中村　俊輔,齋藤　学,マルキーニョス,アルビレックス新潟,東口　順昭,三門　雄大,舞行龍ジェームズ,大井　健太郎,金　珍洙,レオ　シルバ,成岡　翔,田中　亜土夢,岡本　英也,田中　達也,川又　堅碁
15143,0,1,晴のち曇,10.1,27%,村上　伸次,ジェフユナイテッド千葉,岡本　昌弘,高橋　峻希,竹内　彬,山口　智,キム　ヒョヌン,兵働　昭弘,佐藤　勇人,米倉　恒貴,ジャイール,谷澤　達也,ケンペス,コンサドーレ札幌,杉山　哲,チョ　ソンジン,櫛引　一紀,奈良　竜樹,松本　怜大,河合　竜二,上里　一将,古田　寛幸,内村　圭宏,神田　夢実,テレ
15157,1,3,曇,19.6,56%,福島　孝一郎,Ｖ・ファーレン長崎,岩丸　史也,藤井　大輔,山口　貴弘,髙杉　亮太,小笠原　侑生,井上　裕大,岩間　雄大,古部　健太,神崎　大輔,幸野　志有人,佐藤　洸一,ガンバ大阪,藤ヶ谷　陽介,丹羽　大輝,岩下　敬輔,今野　泰幸,藤春　廣輝,明神　智和,遠藤　保仁,阿部　浩之,二川　孝広,平井　将生,倉田　秋
15158,0,1,屋内,19.7,30%,家本　政明,コンサドーレ札幌,杉山　哲,チョ　ソンジン,櫛引　一紀,奈良　竜樹,松本　怜大,河合　竜二,上里　一将,古田　寛幸,内村　圭宏,神田　夢実,テレ,栃木ＳＣ,榎本　達也,山形　辰徳,チャ　ヨンファン,當間　建文,原田　圭輔,クリスティアーノ,高木　和正,パウリーニョ,菊岡　拓朗,サビア,近藤　祐介
15162,0,3,曇,12.0,57%,飯田　淳平,ロアッソ熊本,南　雄太,筑城　和人,吉井　孝輔,高橋　祐太郎,片山　奨典,仲間　隼斗,養父　雄仁,黒木　晃平,五領　淳樹,齊藤　和樹,北嶋　秀朗,ジェフユナイテッド千葉,岡本　昌弘,高橋　峻希,竹内　彬,山口　智,キム　ヒョヌン,佐藤　勇人,佐藤　健太郎,米倉　恒貴,ジャイール,谷澤　達也,ケンペス
