id,y,year,stage,match,gameday,time,home,away,stadium,tv,home_score,away_score,weather,temperature,humidity,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,address,capa,specific,prefecture,latitude,longitude,population,area,dencity,rain,match2,match3,media,month,day,weekday,hour,humid,discomfort,home_all,away_all,pred,diff,res
15764,17286,2014,1,第１１節第１日,05/03(土・祝),15:04,35,8,ＩＡＩスタジアム日本平,スカパー！／スカパー！プレミアムサービス／テレビ静岡,0,1,晴,23.4,48%,佐藤　隆治,清水エスパルス,[10000000],[20000000],[30000000],[60000000],[20000000],[25000000],[10000000],[4800000],[18000000],[50000000],[70000000],サガン鳥栖,[14000000],[11000000],[3600000],[7000000],[10000000],[9000000],[11000000],[9000000],[9000000],[11000000],[30000000],静岡県静岡市清水区村松3880-1,20281,1,静岡県,34.9851,138.481,3673401,7777.43,472.32,0,11,1,3,5,3,0,15,48,69.5097,3.178e+08,1.246e+08,14411,2874.96,2874.96
14573,11508,2012,0,第２５節第１日,07/22(日),19:03,11,18,フクダ電子アリーナ,スカパー／ｅ２／スカパー光,0,1,曇,22.8,76%,高山　啓義,ジェフユナイテッド千葉,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[15000000],[10000000],2500000,ヴァンフォーレ甲府,[10000000],[9000000],[7200000],[12000000],[6000000],[12000000],[14000000],[6000000],[7200000],2500000,[60000000],千葉県千葉市中央区川崎町1-20,18500,1,千葉県,35.5782,140.123,6255876,5157.64,1212.93,0,25,1,3,7,22,2,19,76,71.0547,4.75e+07,1.459e+08,8638.2,2869.8,2869.8
15509,17148,2013,0,第３４節第１日,09/22(日),13:04,28,5,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス／信越放送,2,2,晴,24.1,51%,佐藤　隆治,松本山雅ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ガンバ大阪,2500000,[45000000],[18000000],[110000000],[20000000],[10000000],[150000000],[9000000],[30000000],2500000,[38000000],長野県松本市神林5300,20396,0,長野県,36.1793,137.916,2076017,13561.6,153.08,0,34,1,3,9,22,2,13,51,70.6961,2.75e+07,4.35e+08,14294.7,2853.28,2853.28
15400,10578,2013,0,第２４節第１日,07/14(日),18:04,19,2,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス,1,0,屋内,28.4,64%,家本　政明,ヴィッセル神戸,[25000000],[12000000],2500000,[12000000],2500000,2500000,[35000000],2500000,[25000000],2500000,2500000,カターレ富山,[10000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,兵庫県神戸市兵庫区御崎町1-2-2,30132,1,兵庫県,34.6568,135.17,5502987,8400.93,655.04,0,24,1,2,7,14,2,18,64,78.1462,1.24e+08,3.5e+07,7732.96,2845.04,2845.04
15014,19705,2013,1,第２０節第１日,08/10(土),19:05,9,12,エディオンスタジアム広島,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,2,1,晴,29,86%,福島　孝一郎,サンフレッチェ広島,[80000000],[30000000],[35000000],[42000000],[55000000],[50000000],[50000000],[12000000],[40000000],[45000000],[60000000],ジュビロ磐田,2500000,2500000,2500000,2500000,2500000,[13000000],2500000,2500000,2500000,2500000,2500000,広島県広島市安佐南区大塚西5-1-1,50000,0,広島県,34.4399,132.395,2830069,8479.47,333.76,0,20,1,3,8,10,1,19,86,82.1826,4.99e+08,3.8e+07,16887.6,2817.45,2817.45
14846,19981,2013,1,第２節第１日,03/09(土),14:05,37,15,県立カシマサッカースタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,3,2,晴,21.1,33%,西村　雄一,鹿島アントラーズ,[70000000],[20000000],2500000,[45000000],[30000000],[20000000],[80000000],[30000000],2500000,2500000,[60000000],ベガルタ仙台,[40000000],[20000000],[12000000],[17000000],2500000,2500000,[20000000],[20000000],[42000000],[70000000],[30000000],茨城県鹿嶋市神向寺後山26-2,40728,1,茨城県,35.992,140.64,2896675,6097.12,475.09,0,2,1,3,3,9,1,14,33,65.5654,3.625e+08,2.76e+08,17181.1,2799.94,2799.94
14490,8741,2012,0,第１８節第２日,06/09(土),13:03,0,6,レベルファイブスタジアム,スカパー／ｅ２／スカパー光,1,0,曇のち晴,25.8,66%,三上　正一郎,アビスパ福岡,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[20000000],2500000,2500000,ギラヴァンツ北九州,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[15000000],2500000,2500000,福岡県福岡市博多区東平尾公園2-1-1,22563,1,福岡県,33.586,130.46,5110338,4986.4,1024.86,0,18,2,3,6,9,1,13,66,74.6177,4.5e+07,4e+07,5941.32,2799.68,2799.68
15367,11425,2013,0,第２１節第１日,06/29(土),19:03,11,27,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス,2,1,晴,22.4,77%,山本　雄大,ジェフユナイテッド千葉,2500000,[15000000],2500000,2500000,[18000000],2500000,2500000,2500000,2500000,2500000,2500000,東京ヴェルディ,2500000,2500000,[23000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,千葉県千葉市中央区川崎町1-20,18500,1,千葉県,35.5782,140.123,6255876,5157.64,1212.93,0,21,1,2,6,29,1,19,77,70.5085,5.55e+07,4.8e+07,8655.55,2769.45,2769.45
16201,10573,2014,0,第２１節第１日,07/05(土),19:04,20,12,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス,2,3,曇,25.4,70%,扇谷　健司,京都サンガF.C.,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ジュビロ磐田,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,京都府京都市右京区西京極新明町29,20588,0,京都府,34.9934,135.716,2599313,4612.19,563.57,0,21,1,2,7,5,1,19,70,74.4662,2.75e+07,2.75e+07,7808.96,2764.04,2764.04
13996,17066,2012,1,第１節第１日,03/10(土),14:04,5,19,万博記念競技場,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　１）／ＮＨＫ大阪,2,3,晴一時雨,11.3,41%,高山　啓義,ガンバ大阪,2500000,[45000000],[25000000],[110000000],[20000000],[33000000],[150000000],[17000000],[30000000],2500000,[30000000],ヴィッセル神戸,[25000000],2500000,[30000000],2500000,[30000000],2500000,[20000000],[30000000],[35000000],[20000000],[90000000],大阪府吹田市千里万博公園5-2,21000,1,大阪府,34.8104,135.542,8831642,1905.14,4635.69,0,1,1,4,3,10,1,14,41,54.1767,4.65e+08,2.875e+08,14316.8,2749.16,2749.16
16183,10102,2014,0,第１９節第１日,06/21(土),19:03,22,26,大分銀行ドーム,スカパー！／スカパー！プレミアムサービス,2,2,屋内,20.6,84%,河合　英治,大分トリニータ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,愛媛ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,大分県大分市大字横尾1351,40000,0,大分県,33.2007,131.659,1151853,6340.74,181.66,0,19,1,2,6,21,1,19,84,68.105,2.75e+07,2.75e+07,7359.44,2742.56,2742.56
15131,20196,2013,1,第３３節第１日,11/30(土),14:03,8,34,ベストアメニティスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／ＮＨＫ佐賀,4,1,晴,12.9,41%,高山　啓義,サガン鳥栖,[14000000],[11000000],[10000000],[4800000],[11000000],[9000000],[11000000],[9000000],[10000000],[11000000],[30000000],浦和レッズ,[40000000],[45000000],[40000000],[60000000],[30000000],[100000000],[80000000],[18000000],[60000000],[25000000],[70000000],佐賀県鳥栖市京町812,24490,0,佐賀県,33.3725,130.52,823620,2440.68,337.46,0,33,1,4,11,30,1,14,41,56.1221,1.308e+08,5.68e+08,17472.4,2723.61,2723.61
14137,10345,2012,1,第１６節第１日,06/30(土),19:03,8,7,ベストアメニティスタジアム,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）,1,0,雨,26.1,89%,木村　博之,サガン鳥栖,[5800000],[11000000],2500000,[4800000],[11000000],[10000000],[9000000],[9000000],[10000000],[11000000],[30000000],コンサドーレ札幌,2500000,2500000,2500000,2500000,2500000,2500000,[20000000],2500000,2500000,2500000,2500000,佐賀県鳥栖市京町812,24490,0,佐賀県,33.3725,130.52,823620,2440.68,337.46,1,16,1,3,6,30,1,19,89,77.7107,1.141e+08,4.5e+07,7645.37,2699.63,2699.63
16053,11989,2014,0,第８節第１日,04/20(日),13:03,28,20,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス,2,2,曇,13.3,54%,河合　英治,松本山雅ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,京都サンガF.C.,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,長野県松本市神林5300,20396,0,長野県,36.1793,137.916,2076017,13561.6,153.08,0,8,1,2,4,20,2,13,54,56.4612,2.75e+07,2.75e+07,9295.13,2693.87,2693.87
16004,8269,2014,0,第３節第１日,03/16(日),16:04,36,7,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー！／スカパー！プレミアムサービス,2,0,晴,16.5,32%,吉田　寿光,湘南ベルマーレ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,コンサドーレ札幌,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,神奈川県平塚市大原1-1,15100,0,神奈川県,35.3421,139.343,9161139,2415.92,3791.99,0,3,1,2,3,16,2,16,32,60.3162,2.75e+07,2.75e+07,5580.2,2688.8,2688.8
15428,6822,2013,0,第２７節第１日,08/04(日),18:05,10,28,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス,3,0,晴,28.8,58%,塚田　健太,ザスパ草津,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,松本山雅ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,群馬県前橋市敷島町66,15135,0,群馬県,36.4127,139.052,1958409,6362.28,307.82,0,27,1,2,8,4,2,18,58,77.871,2.75e+07,2.75e+07,4134.5,2687.5,2687.5
16101,10743,2014,0,第１２節第１日,05/06(火・休),14:04,14,0,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス／山陽放送,1,1,晴,19.9,26%,塚田　健太,ファジアーノ岡山,2500000,2500000,2500000,2500000,2500000,2500000,[24000000],2500000,2500000,2500000,2500000,アビスパ福岡,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,岡山県岡山市北区いずみ町2-1,20000,0,岡山県,34.6792,133.915,1908447,7114.47,268.25,0,12,1,3,5,6,0,14,26,63.8233,4.9e+07,2.75e+07,8083.57,2659.43,2659.43
16092,11833,2014,0,第１１節第１日,05/03(土・祝),16:03,11,10,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス,3,2,晴,23.8,42%,吉田　寿光,ジェフユナイテッド千葉,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ザスパ草津,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,千葉県千葉市中央区川崎町1-20,18500,1,千葉県,35.5782,140.123,6255876,5157.64,1212.93,0,11,1,2,5,3,0,16,42,69.468,2.75e+07,2.75e+07,9198.34,2634.66,2634.66
13999,11283,2012,1,第１節第１日,03/10(土),14:05,8,13,ベストアメニティスタジアム,スカパー／ｅ２／スカパー光／ＮＨＫ佐賀,0,0,晴,14.5,33%,井上　知大,サガン鳥栖,[10000000],[11000000],2500000,[7000000],[11000000],[11000000],[9000000],[9000000],[10000000],[11000000],[30000000],セレッソ大阪,[35000000],2500000,[30000000],[20000000],[25000000],[25000000],2500000,2500000,2500000,2500000,2500000,佐賀県鳥栖市京町812,24490,0,佐賀県,33.3725,130.52,823620,2440.68,337.46,0,1,1,4,3,10,1,14,33,58.0632,1.215e+08,1.5e+08,8650.94,2632.06,2632.06
14905,37945,2013,1,第８節第２日,04/27(土),17:05,34,35,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,0,1,晴,15.4,29%,木村　博之,浦和レッズ,[25000000],[45000000],[40000000],[60000000],[45000000],[100000000],[80000000],[18000000],[60000000],[100000000],[70000000],清水エスパルス,[14000000],[20000000],[30000000],[60000000],[10000000],[25000000],[40000000],[10000000],[18000000],[25000000],2500000,埼玉県さいたま市緑区中野田500,63700,1,埼玉県,35.9034,139.716,7307579,3797.75,1924.19,0,8,2,2,4,27,1,17,29,59.0483,6.43e+08,2.545e+08,35316.4,2628.6,2628.6
14127,16862,2012,1,第１５節第１日,06/23(土),19:03,21,12,名古屋市瑞穂陸上競技場,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　１）／東海テレビ（録）,2,0,曇,24.4,49%,吉田　寿光,名古屋グランパス,[90000000],2500000,2500000,[150000000],[20000000],[40000000],[22000000],[60000000],[30000000],[100000000],2500000,ジュビロ磐田,2500000,2500000,2500000,2500000,2500000,[13000000],2500000,[11000000],[12000000],2500000,2500000,愛知県名古屋市瑞穂区山下通5-1,20000,0,愛知県,35.1223,136.943,7526911,5172.9,1455.07,0,15,1,4,6,23,1,19,49,70.8934,5.195e+08,5.6e+07,14256.5,2605.49,2605.49
15600,18756,2013,0,第４２節第１日,11/24(日),12:35,19,17,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス／ＮＨＫ神戸,3,0,晴,16.7,36%,山本　雄大,ヴィッセル神戸,[25000000],[10000000],[30000000],[30000000],2500000,2500000,[35000000],[12000000],[25000000],[20000000],2500000,ロアッソ熊本,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[20000000],2500000,2500000,兵庫県神戸市兵庫区御崎町1-2-2,30132,1,兵庫県,34.6568,135.17,5502987,8400.93,655.04,0,42,1,3,11,24,2,12,36,60.6309,1.945e+08,4.5e+07,16151.4,2604.64,2604.64
16078,6781,2014,0,第１０節第１日,04/29(火・祝),14:04,2,28,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス／富山テレビ,3,2,曇一時雨,20.1,62%,飯田　淳平,カターレ富山,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,松本山雅ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,富山県富山市南中田368,25250,0,富山県,36.625,137.196,1055893,4247.61,248.59,0,10,1,3,4,29,0,14,62,66.0524,2.75e+07,2.75e+07,4183.33,2597.67,2597.67
15249,13639,2013,0,第１０節第１日,04/21(日),16:04,2,5,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,0,4,曇,6.8,77%,吉田　寿光,カターレ富山,[10000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ガンバ大阪,2500000,[45000000],[9000000],[35000000],[20000000],[110000000],[150000000],[50000000],[30000000],[33000000],[80000000],富山県富山市南中田368,25250,0,富山県,36.625,137.196,1055893,4247.61,248.59,0,10,1,2,4,21,2,16,77,45.9806,3.5e+07,5.645e+08,11043.6,2595.4,2595.4
15139,30504,2013,1,第３４節第１日,12/07(土),15:34,1,21,デンカビッグスワンスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ新潟,2,0,曇のち雨,5,76%,前田　拓哉,アルビレックス新潟,[35000000],[15000000],[10000000],[15000000],[15000000],[50000000],[20000000],[18000000],[16000000],[30000000],[25000000],名古屋グランパス,[90000000],2500000,[6000000],[30000000],[20000000],[40000000],[22000000],[15000000],[60000000],[30000000],2500000,新潟県新潟市中央区清五郎67-12,42300,0,新潟県,37.8826,139.059,2266121,12584.2,180.08,0,34,1,3,12,7,1,15,76,43.244,2.49e+08,3.18e+08,27913.2,2590.81,2590.81
15454,13044,2013,0,第２９節第１日,08/18(日),18:03,28,11,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス,3,2,晴,27.9,61%,池内　明彦,松本山雅ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[7000000],ジェフユナイテッド千葉,2500000,[15000000],2500000,2500000,[18000000],2500000,2500000,2500000,2500000,2500000,2500000,長野県松本市神林5300,20396,0,長野県,36.1793,137.916,2076017,13561.6,153.08,0,29,1,2,8,18,2,18,61,77.0248,3.2e+07,5.55e+07,10457,2587.05,2587.05
14185,17715,2012,1,第２２節第１日,08/18(土),19:04,15,29,ユアテックスタジアム仙台,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　１）,0,0,曇,26.9,86%,高山　啓義,ベガルタ仙台,[40000000],[20000000],[20000000],[20000000],2500000,2500000,[26000000],[20000000],[42000000],[70000000],[30000000],柏レイソル,[40000000],[12000000],[30000000],[38000000],[15000000],[15000000],[15000000],[40000000],2500000,[35000000],2500000,宮城県仙台市泉区七北田字柳78,19694,1,宮城県,38.3191,140.881,2322024,7282.22,318.86,0,22,1,3,8,18,1,19,86,78.6937,2.93e+08,2.45e+08,15134.8,2580.23,2580.23
14629,7007,2012,0,第３０節第１日,08/22(水),19:05,22,27,大分銀行ドーム,スカパー／ｅ２／スカパー光,2,1,曇,27.2,78%,東城　穣,大分トリニータ,2500000,[5800000],2500000,2500000,2500000,[9000000],2500000,2500000,2500000,2500000,[10000000],東京ヴェルディ,2500000,2500000,[12000000],2500000,2500000,2500000,2500000,[6500000],2500000,2500000,2500000,大分県大分市大字横尾1351,40000,0,大分県,33.2007,131.659,1151853,6340.74,181.66,0,30,1,3,8,22,3,19,78,78.1818,4.48e+07,4.1e+07,4429.95,2577.05,2577.05
14555,8547,2012,0,第２４節第１日,07/15(日),18:05,32,11,ニッパツ三ツ沢球技場,スカパー／ｅ２／スカパー光,0,1,晴,26.8,71%,吉田　哲朗,横浜ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[10000000],2500000,[3600000],2500000,ジェフユナイテッド千葉,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[10000000],2500000,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,1,神奈川県,35.4708,139.603,9161139,2415.92,3791.99,0,24,1,3,7,15,2,18,71,76.6927,3.61e+07,3.5e+07,5974.72,2572.28,2572.28
14957,18447,2013,1,第１４節第１日,07/06(土),19:03,24,37,等々力陸上競技場,スカパー！／スカパー！プレミアムサービス,4,2,曇,27.7,73%,前田　拓哉,川崎フロンターレ,[7000000],[32000000],[9000000],[25000000],[10000000],[20000000],[80000000],[100000000],[45000000],2500000,[90000000],鹿島アントラーズ,[70000000],[45000000],2500000,[15000000],[12000000],[80000000],[20000000],2500000,[30000000],2500000,[60000000],神奈川県川崎市中原区等々力1-1,26530,0,神奈川県,35.5866,139.651,9161139,2415.92,3791.99,0,14,1,2,7,6,1,19,73,78.3168,4.205e+08,3.395e+08,15895.8,2551.23,2551.23
15395,10020,2013,0,第２４節第１日,07/14(日),18:04,16,11,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス,0,3,曇のち雨,24.1,88%,飯田　淳平,モンテディオ山形,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ジェフユナイテッド千葉,2500000,[15000000],2500000,2500000,[18000000],2500000,2500000,2500000,2500000,2500000,2500000,山形県天童市山王1-1,21292,0,山形県,38.3363,140.376,1101452,9323.15,118.14,0,24,1,2,7,14,2,18,88,74.2329,2.75e+07,5.55e+07,7469.51,2550.49,2550.49
15096,15766,2013,1,第２９節第１日,10/19(土),19:04,13,36,キンチョウスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,2,1,雨,17.4,79%,中村　太,セレッソ大阪,[35000000],[30000000],[20000000],[25000000],[20000000],[25000000],2500000,[10000000],[100000000],[50000000],[15000000],湘南ベルマーレ,2500000,2500000,[8000000],2500000,2500000,[10000000],2500000,[10000000],2500000,2500000,2500000,大阪府大阪市東住吉区長居公園1-1,19628,0,大阪府,34.6134,135.518,8831642,1905.14,4635.69,1,29,1,3,10,19,1,19,79,62.7055,3.325e+08,4.8e+07,13218.2,2547.78,2547.78
14662,6534,2012,0,第３３節第１日,09/14(金),19:05,22,20,大分銀行ドーム,スカパー／ｅ２／スカパー光,2,0,屋内,25.6,83%,村上　伸次,大分トリニータ,2500000,[5800000],2500000,2500000,2500000,2500000,2500000,[9000000],2500000,2500000,[10000000],京都サンガF.C.,2500000,2500000,[25000000],2500000,[20000000],2500000,2500000,[12000000],2500000,2500000,2500000,大分県大分市大字横尾1351,40000,0,大分県,33.2007,131.659,1151853,6340.74,181.66,0,33,1,3,9,14,3,19,83,76.2025,4.48e+07,7.7e+07,3989.01,2544.99,2544.99
14132,18056,2012,1,第１６節第１日,06/30(土),19:04,24,19,等々力陸上競技場,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）,0,1,晴,23.8,63%,村上　伸次,川崎フロンターレ,[10000000],[32000000],[9000000],[20000000],2500000,[80000000],[100000000],[15000000],2500000,[45000000],[30000000],ヴィッセル神戸,[25000000],[12000000],[30000000],2500000,[30000000],[20000000],[10000000],[30000000],[20000000],2500000,2500000,神奈川県川崎市中原区等々力1-1,26530,0,神奈川県,35.5866,139.651,9161139,2415.92,3791.99,0,16,1,3,6,30,1,19,63,71.4131,3.46e+08,1.845e+08,15514,2542.02,2542.02
14521,8436,2012,0,第２１節第１日,06/24(日),18:03,32,0,ニッパツ三ツ沢球技場,スカパー／ｅ２／スカパー光,1,1,曇,21.8,70%,上田　益也,横浜ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[10000000],2500000,[3600000],2500000,アビスパ福岡,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[20000000],2500000,2500000,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,1,神奈川県,35.4708,139.603,9161139,2415.92,3791.99,0,21,1,3,6,24,2,18,70,69.0554,3.61e+07,4.5e+07,5897.26,2538.74,2538.74
14293,30944,2012,1,第３４節第１日,12/01(土),15:34,39,15,味の素スタジアム,スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ,6,2,晴,5.6,65%,松尾　一,ＦＣ東京,[35000000],[58000000],[50000000],2500000,[36000000],[30000000],[25000000],2500000,[50000000],[30000000],[40000000],ベガルタ仙台,[40000000],[20000000],[12000000],[20000000],2500000,[17000000],[26000000],[20000000],[42000000],[70000000],[30000000],東京都調布市西町376-3,49970,1,東京都,35.6634,139.525,13742906,2191,6272.44,0,34,1,3,12,1,1,15,65,45.1446,3.59e+08,2.995e+08,28415,2529,2529
14724,10275,2012,0,第３９節第１日,10/21(日),13:05,20,38,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ京都／ＫＢＳ京都（録）,3,1,晴,26.3,36%,佐藤　隆治,京都サンガF.C.,2500000,[25000000],[15000000],2500000,2500000,[20000000],2500000,2500000,[12000000],2500000,2500000,ＦＣ岐阜,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[4800000],2500000,2500000,京都府京都市右京区西京極新明町29,20588,0,京都府,34.9934,135.716,2599313,4612.19,563.57,0,39,1,4,10,21,2,13,36,71.8283,8.95e+07,2.98e+07,7758.93,2516.07,2516.07
14895,13016,2013,1,第７節第１日,04/20(土),16:04,23,34,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,1,0,雨,9.3,72%,飯田　淳平,大宮アルディージャ,[30000000],[8500000],[35000000],[15000000],[20000000],[30000000],[40000000],[30000000],[8500000],[70000000],[70000000],浦和レッズ,[25000000],[45000000],[40000000],[60000000],[30000000],[100000000],[80000000],[18000000],[60000000],[25000000],[70000000],埼玉県さいたま市大宮区高鼻町4,15600,1,埼玉県,35.9168,139.63,7307579,3797.75,1924.19,1,7,1,2,4,20,1,16,72,50.166,3.57e+08,5.53e+08,10505.7,2510.3,2510.3
16076,7875,2014,0,第１０節第１日,04/29(火・祝),13:04,0,6,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ福岡／ＮＨＫ北九州,0,1,曇,18.4,67%,松尾　一,アビスパ福岡,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ギラヴァンツ北九州,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,福岡県福岡市博多区東平尾公園2-1-1,22563,1,福岡県,33.586,130.46,5110338,4986.4,1024.86,0,10,1,4,4,29,0,13,67,63.8277,2.75e+07,2.75e+07,5377.36,2497.64,2497.64
15673,14623,2014,1,第１節第１日,03/01(土),15:03,29,39,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,1,1,曇のち雨,8.1,79%,佐藤　隆治,柏レイソル,[40000000],[30000000],[38000000],[15000000],[10000000],[10000000],[40000000],[15000000],[80000000],[80000000],[35000000],ＦＣ東京,[35000000],[58000000],[50000000],[30000000],[36000000],[30000000],[30000000],[10000000],[40000000],[70000000],[4800000],千葉県柏市日立台1-2-50,15349,1,千葉県,35.8488,139.976,6255876,5157.64,1212.93,0,1,1,2,3,1,1,15,79,47.899,3.93e+08,3.938e+08,12129.5,2493.48,2493.48
15360,10120,2013,0,第２０節第１日,06/22(土),19:04,20,33,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都,0,1,曇,24,73%,森川　浩次,京都サンガF.C.,2500000,[25000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,水戸ホーリーホック,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[15000000],2500000,2500000,京都府京都市右京区西京極新明町29,20588,0,京都府,34.9934,135.716,2599313,4612.19,563.57,0,20,1,3,6,22,1,19,73,72.6458,5e+07,4e+07,7634.66,2485.34,2485.34
16086,13732,2014,0,第１１節第１日,05/03(土・祝),13:03,28,26,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス／テレビ信州,2,1,晴,22.4,38%,吉田　哲朗,松本山雅ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,愛媛ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,長野県松本市神林5300,20396,0,長野県,36.1793,137.916,2076017,13561.6,153.08,0,11,1,3,5,3,0,13,38,67.4369,2.75e+07,2.75e+07,11247.5,2484.52,2484.52
16222,11458,2014,0,第２３節第１日,07/26(土),19:03,11,41,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス,1,1,晴,29.2,73%,佐藤　隆治,ジェフユナイテッド千葉,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,Ｖ・ファーレン長崎,2500000,2500000,2500000,2500000,2500000,[7000000],2500000,2500000,2500000,2500000,2500000,千葉県千葉市中央区川崎町1-20,18500,1,千葉県,35.5782,140.123,6255876,5157.64,1212.93,0,23,1,2,7,26,1,19,73,80.6158,2.75e+07,3.2e+07,8974.67,2483.33,2483.33
