id,y,year,stage,match,gameday,time,home,away,stadium,tv,home_score,away_score,weather,temperature,humidity,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,address,capa,specific,prefecture,latitude,longitude,population,area,dencity,rain,match2,match3,media,month,day,weekday,hour,humid,discomfort,home_all,away_all,pred,diff,res
15543,9286,2013,0,第３７節第１日,10/20(日),16:04,5,2,万博記念競技場,スカパー！／スカパー！プレミアムサービス,3,1,曇,18.5,85%,廣瀬　格,ガンバ大阪,2500000,[45000000],[9000000],[18000000],[20000000],[10000000],[110000000],[9000000],[33000000],[38000000],[150000000],カターレ富山,[10000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,大阪府吹田市千里万博公園5-2,21000,1,大阪府,34.8104,135.542,8831642,1905.14,4635.69,0,37,1,2,10,20,2,16,85,64.6977,4.445e+08,3.5e+07,11297.6,-2011.6,2011.6
15676,14011,2014,1,第１節第２日,03/02(日),16:03,24,19,等々力陸上競技場,スカパー！／スカパー！プレミアムサービス,2,2,雨,8.6,74%,東城　穣,川崎フロンターレ,[10000000],[32000000],[50000000],[20000000],[10000000],[8000000],[30000000],[100000000],[15000000],[45000000],[90000000],ヴィッセル神戸,[25000000],[18000000],[12000000],[30000000],[20000000],[100000000],[20000000],[20000000],[120000000],[25000000],[150000000],神奈川県川崎市中原区等々力1-1,26530,0,神奈川県,35.5866,139.651,9161139,2415.92,3791.99,1,1,2,2,3,2,2,16,74,48.9844,4.1e+08,5.4e+08,16019,-2008,2008
15282,2820,2013,0,第１３節第１日,05/06(月・休),19:04,2,4,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,1,1,曇,13.3,79%,吉田　哲朗,カターレ富山,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ガイナーレ鳥取,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,富山県富山市南中田368,25250,0,富山県,36.625,137.196,1055893,4247.61,248.59,0,13,1,2,5,6,0,19,79,56.1779,2.75e+07,2.75e+07,4825.87,-2005.87,2005.87
15544,9619,2013,0,第３７節第１日,10/20(日),16:04,19,28,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス／ＮＨＫ神戸,7,0,屋内,21,69%,西村　雄一,ヴィッセル神戸,[25000000],[30000000],2500000,[12000000],[35000000],2500000,[25000000],[20000000],[30000000],[12000000],2500000,松本山雅ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,兵庫県神戸市兵庫区御崎町1-2-2,30132,1,兵庫県,34.6568,135.17,5502987,8400.93,655.04,0,37,1,3,10,20,2,16,69,67.7881,1.965e+08,2.75e+07,11619.5,-2000.51,2000.51
14901,13004,2013,1,第８節第２日,04/27(土),14:04,21,9,名古屋市瑞穂陸上競技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,1,1,晴,18.4,29%,今村　義朗,名古屋グランパス,[90000000],2500000,[150000000],[30000000],[20000000],[23000000],[22000000],[52000000],[40000000],[65000000],[100000000],サンフレッチェ広島,[80000000],[30000000],[35000000],[42000000],[55000000],[50000000],[50000000],[30000000],[40000000],[45000000],[60000000],愛知県名古屋市瑞穂区山下通5-1,20000,0,愛知県,35.1223,136.943,7526911,5172.9,1455.07,0,8,2,3,4,27,1,14,29,62.3396,5.945e+08,5.17e+08,14992.8,-1988.79,1988.79
14915,10045,2013,1,第９節第２日,05/29(水),19:06,9,29,エディオンスタジアム広島,スカパー！／スカパー！プレミアムサービス※１,0,0,曇,22.8,80%,今村　義朗,サンフレッチェ広島,[80000000],[30000000],[35000000],[42000000],[55000000],[50000000],[50000000],[9000000],[40000000],[45000000],[60000000],柏レイソル,[40000000],[12000000],[30000000],[38000000],[15000000],2500000,[35000000],[40000000],2500000,[35000000],[28000000],広島県広島市安佐南区大塚西5-1-1,50000,0,広島県,34.4399,132.395,2830069,8479.47,333.76,0,9,2,2,5,29,3,19,80,71.3856,4.96e+08,2.78e+08,12033.2,-1988.22,1988.22
14597,4824,2012,0,第２８節第１日,08/12(日),18:04,27,20,味の素スタジアム,スカパー／ｅ２／スカパー光,0,1,晴,27.2,80%,吉田　寿光,東京ヴェルディ,2500000,2500000,[12000000],[23000000],2500000,2500000,2500000,2500000,[6500000],2500000,2500000,京都サンガF.C.,2500000,[25000000],[15000000],2500000,2500000,2500000,2500000,2500000,2500000,[12000000],2500000,東京都調布市西町376-3,49970,1,東京都,35.6634,139.525,13742906,2191,6272.44,0,28,1,3,8,12,2,18,80,78.4344,6.15e+07,7.2e+07,6809.94,-1985.94,1985.94
15406,5142,2013,0,第２５節第１日,07/20(土),18:04,16,14,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス,1,2,晴,25,68%,塚田　健太,モンテディオ山形,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ファジアーノ岡山,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,山形県天童市山王1-1,21292,0,山形県,38.3363,140.376,1101452,9323.15,118.14,0,25,1,2,7,20,1,18,68,73.656,2.75e+07,2.75e+07,7122.01,-1980.01,1980.01
16034,1450,2014,0,第６節第１日,04/05(土),13:03,3,30,香川県立丸亀競技場,スカパー！／スカパー！プレミアムサービス,0,1,晴のち曇,15.5,57%,長谷　拓,カマタマーレ讃岐,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,栃木ＳＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,香川県丸亀市金倉町830,22338,0,香川県,34.2614,133.785,967640,1876.73,515.6,0,6,1,2,4,5,1,13,57,59.4506,2.75e+07,2.75e+07,3428.61,-1978.61,1978.61
14732,2618,2012,0,第４０節第１日,10/28(日),13:04,40,38,町田市立陸上競技場,スカパー！／スカパー！プレミアムサービス,1,0,曇,15.4,78%,扇谷　健司,ＦＣ町田ゼルビア,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ＦＣ岐阜,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[4800000],2500000,2500000,東京都町田市野津田町2035,10328,0,東京都,35.5919,139.439,13742906,2191,6272.44,0,40,1,2,10,28,2,13,78,59.5119,2.75e+07,2.98e+07,4594.56,-1976.56,1976.56
16037,4371,2014,0,第６節第１日,04/05(土),16:04,16,26,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス,2,0,曇のち雪,5.6,56%,塚田　健太,モンテディオ山形,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,愛媛ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,山形県天童市山王1-1,21292,0,山形県,38.3363,140.376,1101452,9323.15,118.14,0,6,1,2,4,5,1,16,56,45.9326,2.75e+07,2.75e+07,6347.42,-1976.42,1976.42
14574,5434,2012,0,第２５節第１日,07/22(日),19:04,20,26,京都市西京極総合運動公園陸上競技場兼球技場,スカパー／ｅ２／スカパー光／ＫＢＳ京都,2,1,晴のち雨,27.1,78%,佐藤　隆治,京都サンガF.C.,2500000,[25000000],[15000000],2500000,2500000,2500000,2500000,[20000000],2500000,2500000,[12000000],愛媛ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[12000000],2500000,京都府京都市右京区西京極新明町29,20588,0,京都府,34.9934,135.716,2599313,4612.19,563.57,0,25,1,4,7,22,2,19,78,78.0236,8.95e+07,3.7e+07,7403.57,-1969.57,1969.57
15683,13143,2014,1,第２節第１日,03/08(土),15:05,19,29,ノエビアスタジアム神戸,スカパー！／スカパー！プレミアムサービス,1,1,晴,8.9,31%,吉田　寿光,ヴィッセル神戸,[25000000],[18000000],[30000000],[12000000],[20000000],[20000000],[100000000],[20000000],[150000000],[120000000],[25000000],柏レイソル,[40000000],[15000000],[38000000],[30000000],[10000000],[10000000],[40000000],[15000000],[35000000],[80000000],[80000000],兵庫県神戸市兵庫区御崎町1-2-2,30132,1,兵庫県,34.6568,135.17,5502987,8400.93,655.04,0,2,1,2,3,8,1,15,31,51.8074,5.4e+08,3.93e+08,15109.3,-1966.26,1966.26
16157,2626,2014,0,第１７節第１日,06/07(土),16:03,3,7,香川県立丸亀競技場,スカパー！／スカパー！プレミアムサービス,1,0,晴,27.7,61%,吉田　哲朗,カマタマーレ讃岐,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,コンサドーレ札幌,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,香川県丸亀市金倉町830,22338,0,香川県,34.2614,133.785,967640,1876.73,515.6,0,17,1,2,6,7,1,16,61,76.742,2.75e+07,2.75e+07,4589.58,-1963.58,1963.58
15207,2467,2013,0,第６節第１日,03/31(日),16:03,41,4,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,3,1,晴,16.6,56%,日高　晴樹,Ｖ・ファーレン長崎,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ガイナーレ鳥取,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,長崎県諫早市宇都町27-1,20246,0,長崎県,32.8379,130.04,1353550,4132.2,327.56,0,6,1,2,3,31,2,16,56,60.941,2.75e+07,2.75e+07,4426.38,-1959.38,1959.38
14576,2822,2012,0,第２６節第１日,07/29(日),18:04,40,20,町田市立陸上競技場,スカパー／ｅ２／スカパー光,1,2,晴,28.6,74%,榎本　一慶,ＦＣ町田ゼルビア,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,京都サンガF.C.,2500000,[25000000],[15000000],2500000,2500000,2500000,2500000,2500000,[12000000],2500000,2500000,東京都町田市野津田町2035,10328,0,東京都,35.5919,139.439,13742906,2191,6272.44,0,26,1,3,7,29,2,18,74,79.8364,2.75e+07,7.2e+07,4780.49,-1958.49,1958.49
15316,3471,2013,0,第１６節第１日,05/26(日),16:03,0,38,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス,2,1,晴のち曇,28.2,48%,荒木　友輔,アビスパ福岡,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ＦＣ岐阜,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[4800000],福岡県福岡市博多区東平尾公園2-1-1,22563,1,福岡県,33.586,130.46,5110338,4986.4,1024.86,0,16,1,2,5,26,2,16,48,75.6786,2.75e+07,2.98e+07,5428.7,-1957.7,1957.7
14968,6292,2013,1,第１５節第１日,07/10(水),19:04,8,18,ベストアメニティスタジアム,スカパー！／スカパー！プレミアムサービス,2,1,晴,30.2,61%,吉田　寿光,サガン鳥栖,[10000000],[11000000],[7000000],[4800000],[10000000],[9000000],[9000000],[11000000],[13000000],[11000000],[30000000],ヴァンフォーレ甲府,[5500000],[9000000],[15000000],[12000000],[6000000],[25000000],[20000000],[6000000],[20000000],[6000000],2500000,佐賀県鳥栖市京町812,24490,0,佐賀県,33.3725,130.52,823620,2440.68,337.46,0,15,1,2,7,10,3,19,61,80.2768,1.258e+08,1.27e+08,8241.61,-1949.61,1949.61
15796,9272,2014,1,第１５節第１日,07/19(土),19:04,23,9,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,3,3,雨,23.3,87%,福島　孝一郎,大宮アルディージャ,[12000000],[15000000],[35000000],[8500000],[12000000],[15000000],[6500000],[30000000],[8500000],[50000000],[70000000],サンフレッチェ広島,[40000000],[30000000],[35000000],[42000000],[12000000],[50000000],[50000000],[30000000],[40000000],[45000000],[60000000],埼玉県さいたま市大宮区高鼻町4,15600,1,埼玉県,35.9168,139.63,7307579,3797.75,1924.19,1,15,1,2,7,19,1,19,87,72.8003,2.625e+08,4.34e+08,11218.4,-1946.37,1946.37
14013,14349,2012,1,第３節第１日,03/24(土),13:04,9,37,エディオンスタジアム広島,スカパー／ｅ２／スカパー光,2,0,曇時々晴,10.6,60%,井上　知大,サンフレッチェ広島,[80000000],[45000000],[35000000],[42000000],[55000000],[50000000],[50000000],[30000000],[8800000],[45000000],[60000000],鹿島アントラーズ,[70000000],[30000000],2500000,[15000000],[20000000],2500000,[80000000],[20000000],[25000000],2500000,2500000,広島県広島市安佐南区大塚西5-1-1,50000,0,広島県,34.4399,132.395,2830069,8479.47,333.76,0,3,1,3,3,24,1,13,60,52.6024,5.008e+08,2.7e+08,16292.4,-1943.42,1943.42
16178,1921,2014,0,第１９節第１日,06/21(土),18:03,3,16,香川県立丸亀競技場,スカパー！／スカパー！プレミアムサービス,0,3,雨,24,91%,榎本　一慶,カマタマーレ讃岐,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,モンテディオ山形,[40000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,香川県丸亀市金倉町830,22338,0,香川県,34.2614,133.785,967640,1876.73,515.6,1,19,1,2,6,21,1,18,91,74.3486,2.75e+07,6.5e+07,3859.67,-1938.67,1938.67
14303,3321,2012,0,第１節第１日,03/04(日),15:04,38,4,岐阜メモリアルセンター長良川競技場,スカパー／ｅ２（録）／スカパー光／ＮＨＫ岐阜／ＮＨＫ鳥取,2,2,雨,10.3,68%,佐藤　隆治,ＦＣ岐阜,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ガイナーレ鳥取,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,岐阜県岐阜市長良福光大野2675-28,20000,0,岐阜県,35.4413,136.766,2010698,10621.3,189.31,1,1,1,5,3,4,2,15,68,51.853,2.75e+07,2.75e+07,5259.33,-1938.33,1938.33
14982,23725,2013,1,第１７節第１日,07/17(水),19:05,34,31,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／テレ玉,2,3,雨,24.1,87%,吉田　寿光,浦和レッズ,[25000000],[55000000],[40000000],[60000000],[45000000],[100000000],[40000000],[30000000],[60000000],[25000000],[70000000],横浜Ｆ・マリノス,[25000000],[30000000],[70000000],[120000000],[100000000],[30000000],[50000000],[30000000],[130000000],[20000000],[150000000],埼玉県さいたま市緑区中野田500,63700,1,埼玉県,35.9034,139.716,7307579,3797.75,1924.19,1,17,1,4,7,17,3,19,87,74.1373,5.5e+08,7.55e+08,25660.3,-1935.31,1935.31
16014,9251,2014,0,第４節第１日,03/22(土),16:03,7,6,札幌ドーム,スカパー！／スカパー！プレミアムサービス,3,0,屋内,20,37%,今村　義朗,コンサドーレ札幌,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ギラヴァンツ北九州,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,北海道札幌市豊平区羊ヶ丘1,39232,1,北海道,43.0073,141.411,5320523,78420.8,67.85,0,4,1,2,3,22,1,16,37,64.535,2.75e+07,2.75e+07,11180.1,-1929.12,1929.12
15108,14986,2013,1,第３１節第１日,11/10(日),19:04,24,35,等々力陸上競技場,スカパー！／スカパー！プレミアムサービス,2,0,曇一時雨,16.5,66%,岡部　拓人,川崎フロンターレ,[10000000],[20000000],[25000000],[20000000],[10000000],[20000000],[8000000],[15000000],[45000000],[30000000],[90000000],清水エスパルス,[10000000],[20000000],[30000000],[40000000],[12000000],[25000000],[40000000],[18000000],[50000000],[8000000],[50000000],神奈川県川崎市中原区等々力1-1,26530,0,神奈川県,35.5866,139.651,9161139,2415.92,3791.99,0,31,1,2,11,10,2,19,66,61.0081,2.93e+08,3.03e+08,16908.2,-1922.24,1922.24
14688,2859,2012,0,第３６節第１日,09/30(日),14:06,40,22,町田市立陸上競技場,スカパー／ｅ２（スカイ・Ａ　ｓｐｏｒｔｓ＋）／スカパー光,1,3,晴のち曇,26.6,68%,岡　宏道,ＦＣ町田ゼルビア,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[7200000],2500000,2500000,2500000,大分トリニータ,2500000,[5800000],2500000,2500000,2500000,2500000,[9000000],2500000,2500000,2500000,[10000000],東京都町田市野津田町2035,10328,0,東京都,35.5919,139.439,13742906,2191,6272.44,0,36,1,3,9,30,2,14,68,76.0291,3.22e+07,4.48e+07,4780.49,-1921.49,1921.49
14964,7319,2013,1,第１５節第１日,07/10(水),19:04,36,29,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー！／スカパー！プレミアムサービス,1,2,晴,28.1,77%,佐藤　隆治,湘南ベルマーレ,[6000000],2500000,2500000,[8000000],2500000,2500000,2500000,2500000,2500000,2500000,[10000000],柏レイソル,[40000000],[15000000],[38000000],[15000000],[12000000],[35000000],[40000000],2500000,[28000000],[35000000],2500000,神奈川県平塚市大原1-1,15100,0,神奈川県,35.3421,139.343,9161139,2415.92,3791.99,0,15,1,2,7,10,3,19,77,79.4706,4.4e+07,2.63e+08,9232.39,-1913.39,1913.39
14603,2272,2012,0,第２８節第１日,08/12(日),19:04,10,38,熊谷スポーツ文化公園陸上競技場,スカパー／ｅ２／スカパー光,1,1,晴,27.9,72%,塚田　智宏,ザスパ草津,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ＦＣ岐阜,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,埼玉県熊谷市上川上300 熊谷スポーツ文化公園内,15400,0,埼玉県,36.1664,139.408,7307579,3797.75,1924.19,0,28,1,3,8,12,2,19,72,78.4901,2.75e+07,2.75e+07,4181.87,-1909.87,1909.87
16196,4944,2014,0,第２１節第１日,07/05(土),18:03,27,16,味の素スタジアム,スカパー！／スカパー！プレミアムサービス,1,2,曇,22.7,76%,森川　浩次,東京ヴェルディ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,モンテディオ山形,[40000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,東京都調布市西町376-3,49970,1,東京都,35.6634,139.525,13742906,2191,6272.44,0,21,1,2,7,5,1,18,76,70.8985,2.75e+07,6.5e+07,6852.46,-1908.46,1908.46
14141,12787,2012,1,第１７節第１日,07/07(土),18:34,37,23,県立カシマサッカースタジアム,スカパー／ｅ２／スカパー光,1,0,雨,19.5,93%,西村　雄一,鹿島アントラーズ,[70000000],[20000000],[15000000],[30000000],[30000000],[20000000],[80000000],[100000000],[25000000],2500000,[70000000],大宮アルディージャ,[12000000],[18000000],2500000,[35000000],[20000000],[40000000],[80000000],[30000000],[15000000],[50000000],[23000000],茨城県鹿嶋市神向寺後山26-2,40728,1,茨城県,35.992,140.64,2896675,6097.12,475.09,1,17,1,3,7,7,1,18,93,66.7497,4.625e+08,3.255e+08,14694.3,-1907.27,1907.27
16153,4295,2014,0,第１７節第１日,06/07(土),14:04,16,30,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス／山形テレビ,6,1,曇,21.2,73%,家本　政明,モンテディオ山形,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,栃木ＳＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,山形県天童市山王1-1,21292,0,山形県,38.3363,140.376,1101452,9323.15,118.14,0,17,1,3,6,7,1,14,73,68.3542,2.75e+07,2.75e+07,6200.19,-1905.19,1905.19
15312,3452,2013,0,第１６節第１日,05/26(日),13:03,41,11,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス／長崎国際テレビ,2,1,晴,28.5,41%,榎本　一慶,Ｖ・ファーレン長崎,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ジェフユナイテッド千葉,2500000,[15000000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,長崎県諫早市宇都町27-1,20246,0,長崎県,32.8379,130.04,1353550,4132.2,327.56,0,16,1,3,5,26,2,13,41,75.0901,2.75e+07,4e+07,5356.46,-1904.46,1904.46
15004,22650,2013,1,第１９節第１日,08/03(土),19:04,1,35,デンカビッグスワンスタジアム,スカパー！／スカパー！プレミアムサービス,3,1,曇,25.8,72%,岡部　拓人,アルビレックス新潟,[35000000],[6000000],2500000,[15000000],[15000000],[15000000],[50000000],[20000000],[18000000],[30000000],[25000000],清水エスパルス,[10000000],[20000000],[30000000],[60000000],[12000000],[40000000],[40000000],[25000000],[8000000],[18000000],[50000000],新潟県新潟市中央区清五郎67-12,42300,0,新潟県,37.8826,139.059,2266121,12584.2,180.08,0,19,1,2,8,3,1,19,72,75.2922,2.315e+08,3.13e+08,24550.5,-1900.54,1900.54
15284,2413,2013,0,第１３節第１日,05/06(月・休),19:04,26,30,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス,3,0,晴,17.8,39%,篠藤　巧,愛媛ＦＣ,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[5800000],2500000,栃木ＳＣ,2500000,2500000,2500000,2500000,2500000,[30000000],2500000,2500000,2500000,2500000,2500000,愛媛県松山市上野町乙46,15576,0,愛知県,33.7677,132.797,7526911,5172.9,1455.07,0,13,1,2,5,6,0,19,39,62.0136,3.08e+07,5.5e+07,4312.68,-1899.68,1899.68
14207,11115,2012,1,第２４節第１日,09/01(土),19:03,12,9,ヤマハスタジアム（磐田）,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ,1,1,晴,26.8,77%,東城　穣,ジュビロ磐田,2500000,[18000000],2500000,2500000,2500000,[13000000],2500000,2500000,[11000000],2500000,2500000,サンフレッチェ広島,[80000000],[45000000],[35000000],[42000000],[25000000],[50000000],[50000000],[12000000],[45000000],[25000000],[60000000],静岡県磐田市新貝2500,15165,1,静岡県,34.7228,137.879,3673401,7777.43,472.32,0,24,1,4,9,1,1,19,77,77.4266,6.2e+07,4.69e+08,13013,-1898.02,1898.02
14375,2696,2012,0,第７節第１日,04/08(日),16:04,2,10,富山県総合運動公園陸上競技場,スカパー／ｅ２／スカパー光,1,2,晴,15.3,28%,上田　益也,カターレ富山,2500000,2500000,[8500000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,ザスパ草津,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,富山県富山市南中田368,25250,0,富山県,36.625,137.196,1055893,4247.61,248.59,0,7,1,3,4,8,2,16,28,58.9302,3.35e+07,2.75e+07,4588.58,-1892.58,1892.58
15821,15101,2014,1,第１７節第１日,07/27(日),19:04,9,18,エディオンスタジアム広島,スカパー！／スカパー！プレミアムサービス,1,1,晴,25.3,66%,今村　義朗,サンフレッチェ広島,[40000000],[25000000],[30000000],[42000000],[25000000],[25000000],[50000000],[30000000],[40000000],[45000000],[60000000],ヴァンフォーレ甲府,[10000000],[15000000],[12000000],[6000000],[3600000],[7200000],[20000000],[20000000],[15000000],[14000000],[30000000],広島県広島市安佐南区大塚西5-1-1,50000,0,広島県,34.4399,132.395,2830069,8479.47,333.76,0,17,1,2,7,27,2,19,66,73.886,4.12e+08,1.528e+08,16991.6,-1890.57,1890.57
14676,1860,2012,0,第３５節第１日,09/23(日),18:04,40,2,町田市立陸上競技場,スカパー／ｅ２／スカパー光,3,2,雨,18.5,87%,小屋　幸栄,ＦＣ町田ゼルビア,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,[7200000],2500000,2500000,カターレ富山,[10000000],2500000,[8500000],2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,東京都町田市野津田町2035,10328,0,東京都,35.5919,139.439,13742906,2191,6272.44,1,35,1,3,9,23,2,18,87,64.7781,3.22e+07,4.1e+07,3749.25,-1889.25,1889.25
16134,3583,2014,0,第１５節第１日,05/24(土),16:03,0,16,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス,0,1,晴,22.9,70%,河合　英治,アビスパ福岡,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,モンテディオ山形,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,福岡県福岡市博多区東平尾公園2-1-1,22563,1,福岡県,33.586,130.46,5110338,4986.4,1024.86,0,15,1,2,5,24,1,16,70,70.7087,2.75e+07,2.75e+07,5471.69,-1888.69,1888.69
16027,4703,2014,0,第５節第１日,03/30(日),16:04,20,7,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス,1,1,曇時々雨,14.2,78%,クート　デービッド,京都サンガF.C.,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,コンサドーレ札幌,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,京都府京都市右京区西京極新明町29,20588,0,京都府,34.9934,135.716,2599313,4612.19,563.57,0,5,1,2,3,30,2,16,78,57.6132,2.75e+07,2.75e+07,6587.35,-1884.35,1884.35
14112,15010,2012,1,第１４節第１日,06/16(土),18:34,37,21,県立カシマサッカースタジアム,スカパー／ｅ２／スカパー光,2,3,雨のち曇,21.3,92%,村上　伸次,鹿島アントラーズ,[70000000],[20000000],2500000,[15000000],[30000000],[20000000],[80000000],[25000000],[100000000],[70000000],2500000,名古屋グランパス,[90000000],2500000,[150000000],[30000000],[20000000],[40000000],2500000,[60000000],[30000000],[100000000],2500000,茨城県鹿嶋市神向寺後山26-2,40728,1,茨城県,35.992,140.64,2896675,6097.12,475.09,1,14,1,3,6,16,1,18,92,69.797,4.35e+08,5.275e+08,16890.6,-1880.62,1880.62
14080,22193,2012,1,第１０節第１日,05/06(日),16:05,12,34,エコパスタジアム,スカパー／ｅ２／スカパー光,2,2,晴,16.6,73%,松村　和彦,ジュビロ磐田,2500000,2500000,2500000,2500000,2500000,2500000,[13000000],2500000,2500000,2500000,2500000,浦和レッズ,[25000000],[55000000],[40000000],[60000000],[45000000],[80000000],[100000000],2500000,[60000000],[100000000],2500000,静岡県袋井市愛野2300-1,50889,0,静岡県,34.7447,137.969,3673401,7777.43,472.32,0,10,1,3,5,6,2,16,73,61.3038,3.8e+07,5.7e+08,24072.3,-1879.26,1879.26
15808,17348,2014,1,第１６節第１日,07/23(水),19:03,1,39,デンカビッグスワンスタジアム,スカパー！／スカパー！プレミアムサービス,0,1,曇,26.9,83%,榎本　一慶,アルビレックス新潟,[10000000],[5800000],[10000000],[15000000],2500000,[50000000],[13000000],2500000,[18000000],[5000000],[16000000],ＦＣ東京,[35000000],[58000000],[50000000],[6000000],[36000000],[30000000],[25000000],[10000000],[12000000],[70000000],[4800000],新潟県新潟市中央区清五郎67-12,42300,0,新潟県,37.8826,139.059,2266121,12584.2,180.08,0,16,1,2,7,23,3,19,83,78.3237,1.478e+08,3.368e+08,19218.7,-1870.74,1870.74
15426,5013,2013,0,第２６節第１日,07/27(土),19:04,17,16,うまかな・よかなスタジアム,スカパー！／スカパー！プレミアムサービス,1,1,曇,28,80%,前田　拓哉,ロアッソ熊本,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,モンテディオ山形,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,熊本県熊本市東区平山町2776,32000,0,熊本県,32.8374,130.799,1765518,7409.44,238.28,0,26,1,2,7,27,1,19,80,79.716,2.75e+07,2.75e+07,6882.92,-1869.92,1869.92
